variant,origin,seed,val_RMSE,val_MAE,test_RMSE,test_MAE,pred_mean,truth_mean,epochs_used,elapsed,cfg_arch,cfg_inputs,cfg_norm,cfg_proj,cfg_head,cfg_horizon_lam,cfg_coupling,cfg_sim,cfg_state,cfg_loss,cfg_omega,cfg_gamma,cfg_rho,cfg_s0,cfg_lambda_max,cfg_epochs,cfg_lr,cfg_hidden,cfg_depletion,cfg_learn_rho,cfg_learn_rates,learned_rho_mult,learned_omega,learned_gamma,cfg_beta_district,cfg_seasonal,cfg_mod_clamp,learned_e_scale,learned_i_scale,cfg_learn_state
b3_rates_pw_norm,0.7,2,12.096541404724121,5.676822662353516,22.115049362182617,10.367183685302734,19.34785270690918,19.014223098754883,82,18.5,STGAT,cases,train_only,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.9370080232620239,0.09396425634622574,0.15187662839889526,,,,,,
b3_rates_pw_norm,0.7,0,12.045023918151855,5.489595413208008,21.655853271484375,10.06003475189209,18.33124351501465,19.014223098754883,100,21.9,STGAT,cases,train_only,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.8340353965759277,0.08508417010307312,0.17020049691200256,,,,,,
b3_rates_pw_norm,0.85,1,22.42073631286621,13.369309425354004,46.77223205566406,21.049869537353516,48.01643753051758,50.54822540283203,85,19.6,STGAT,cases,train_only,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.9299842119216919,0.09321179240942001,0.1531401127576828,,,,,,
b3_rates_pw_norm,0.85,2,22.300630569458008,13.3165864944458,46.4797248840332,20.902559280395508,47.58322525024414,50.54822540283203,85,19.4,STGAT,cases,train_only,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.9312270283699036,0.09334442764520645,0.1531401127576828,,,,,,
b3_rates_pw_norm,0.85,0,21.433992385864258,12.904594421386719,45.65106964111328,20.37150001525879,46.07460403442383,50.54822540283203,100,22.0,STGAT,cases,train_only,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.8420378565788269,0.08552904427051544,0.16884835064411163,,,,,,
const_district_season,0.55,1,23.886367797851562,12.890416145324707,45.41840744018555,19.456668853759766,49.070003509521484,51.89012145996094,100,5.7,STGAT,cases,orig,linear1,const,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.8005488514900208,0.082410529255867,0.17567266523838043,False,True,2.0,,,
const_district_season,0.55,0,23.886367797851562,12.890416145324707,45.41840744018555,19.456668853759766,49.070003509521484,51.89012145996094,100,5.7,STGAT,cases,orig,linear1,const,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.8005488514900208,0.082410529255867,0.17567266523838043,False,True,2.0,,,
const_district_season,0.55,2,23.886367797851562,12.890416145324707,45.41840744018555,19.456668853759766,49.070003509521484,51.89012145996094,100,5.6,STGAT,cases,orig,linear1,const,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.8005488514900208,0.082410529255867,0.17567266523838043,False,True,2.0,,,
const_district_season,0.7,0,11.678985595703125,5.288276672363281,22.7099609375,10.508917808532715,20.008811950683594,19.014223098754883,100,5.3,STGAT,cases,orig,linear1,const,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.8322431445121765,0.08407028019428253,0.16884835064411163,False,True,2.0,,,
const_district_season,0.7,1,11.678985595703125,5.288276672363281,22.7099609375,10.508917808532715,20.008811950683594,19.014223098754883,100,5.4,STGAT,cases,orig,linear1,const,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.8322431445121765,0.08407028019428253,0.16884835064411163,False,True,2.0,,,
const_district_season,0.7,2,11.678985595703125,5.288276672363281,22.7099609375,10.508917808532715,20.008811950683594,19.014223098754883,100,5.3,STGAT,cases,orig,linear1,const,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.8322431445121765,0.08407028019428253,0.16884835064411163,False,True,2.0,,,
const_district_season,0.85,1,22.000263214111328,13.265742301940918,46.149261474609375,20.496986389160156,46.680763244628906,50.54822540283203,100,7.5,STGAT,cases,orig,linear1,const,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.7916901707649231,0.0820099264383316,0.17705652117729187,False,True,2.0,,,
const_district_season,0.85,0,22.000263214111328,13.265742301940918,46.149261474609375,20.496986389160156,46.680763244628906,50.54822540283203,100,7.5,STGAT,cases,orig,linear1,const,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.7916901707649231,0.0820099264383316,0.17705652117729187,False,True,2.0,,,
const_district_season,0.85,2,22.000263214111328,13.265742301940918,46.149261474609375,20.496986389160156,46.680763244628906,50.54822540283203,100,7.6,STGAT,cases,orig,linear1,const,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.7916901707649231,0.0820099264383316,0.17705652117729187,False,True,2.0,,,
mod,0.55,0,20.118587493896484,11.051318168640137,39.77475357055664,17.16696548461914,49.201045989990234,51.89012145996094,100,23.3,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.74578458070755,0.07991248369216919,0.1854894459247589,False,False,2.0,,,
mod,0.55,1,20.123485565185547,11.050300598144531,39.764495849609375,17.127201080322266,48.85464859008789,51.89012145996094,100,23.4,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.7440531849861145,0.07962998002767563,0.1854894459247589,False,False,2.0,,,
mod,0.55,2,20.13315200805664,11.056082725524902,39.783931732177734,17.13509178161621,48.879127502441406,51.89012145996094,100,23.4,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.7452960014343262,0.08052902668714523,0.1854894459247589,False,False,2.0,,,
mod,0.7,0,11.968135833740234,5.284053802490234,21.170612335205078,9.874894142150879,17.536489486694336,19.014223098754883,100,24.8,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.7459186315536499,0.08020024001598358,0.1854894459247589,False,False,2.0,,,
mod,0.7,2,11.968047142028809,5.291729927062988,21.213382720947266,9.886798858642578,17.536474227905273,19.014223098754883,100,25.1,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.7441360950469971,0.0804980918765068,0.186916321516037,False,False,2.0,,,
mod,0.7,1,11.959376335144043,5.303109169006348,21.246877670288086,9.897390365600586,17.655275344848633,19.014223098754883,100,25.3,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.7515816688537598,0.08033683151006699,0.18406863510608673,False,False,2.0,,,
mod_district,0.55,0,20.103343963623047,11.047141075134277,39.74056625366211,17.143932342529297,49.12455749511719,51.89012145996094,100,20.2,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.7454813122749329,0.0798516720533371,0.1854894459247589,True,False,2.0,,,
mod_district,0.55,2,20.12017059326172,11.035755157470703,39.75700378417969,17.11661720275879,48.82362365722656,51.89012145996094,100,20.0,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.7462387681007385,0.08017384260892868,0.1854894459247589,True,False,2.0,,,
mod_district,0.55,1,20.114791870117188,11.047296524047852,39.752960205078125,17.13074493408203,48.952293395996094,51.89012145996094,100,20.3,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.7436733245849609,0.0796356275677681,0.1854894459247589,True,False,2.0,,,
mod,0.85,0,20.876867294311523,12.67131233215332,45.075286865234375,20.044694900512695,45.300743103027344,50.54822540283203,100,22.7,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.7405825257301331,0.07964961975812912,0.186916321516037,False,False,2.0,,,
mod,0.85,1,20.926076889038086,12.687714576721191,45.1037712097168,20.066020965576172,45.486968994140625,50.54822540283203,100,23.0,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.7446230053901672,0.07987594604492188,0.1854894459247589,False,False,2.0,,,
mod,0.85,2,20.931447982788086,12.688722610473633,45.13069534301758,20.088157653808594,45.54335021972656,50.54822540283203,100,23.0,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.7404004335403442,0.08007624000310898,0.186916321516037,False,False,2.0,,,
mod_district,0.7,0,11.9592924118042,5.281605243682861,21.17120933532715,9.873514175415039,17.542369842529297,19.014223098754883,100,22.7,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.7458308339118958,0.08016541600227356,0.1854894459247589,True,False,2.0,,,
mod_district,0.7,1,11.948647499084473,5.310948371887207,21.260913848876953,9.895187377929688,17.722339630126953,19.014223098754883,100,22.7,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.747340977191925,0.08015435934066772,0.1854894459247589,True,False,2.0,,,
mod_district,0.7,2,11.953265190124512,5.295721530914307,21.22245979309082,9.88667106628418,17.602991104125977,19.014223098754883,100,22.8,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.7459497451782227,0.08032502979040146,0.1854894459247589,True,False,2.0,,,
mod_district,0.85,0,20.936664581298828,12.679725646972656,45.0817756652832,20.081117630004883,45.86967468261719,50.54822540283203,100,24.3,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.7446279525756836,0.07985641807317734,0.1854894459247589,True,False,2.0,,,
mod_district,0.85,2,20.972387313842773,12.695887565612793,45.14320755004883,20.1185359954834,46.000064849853516,50.54822540283203,100,23.8,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.7402530908584595,0.08007431030273438,0.186916321516037,True,False,2.0,,,
mod_district,0.85,1,20.93327522277832,12.691571235656738,45.11027908325195,20.070451736450195,45.48528289794922,50.54822540283203,100,24.4,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.7442831993103027,0.07988685369491577,0.1854894459247589,True,False,2.0,,,
mod_season,0.55,0,21.33439064025879,11.67967414855957,42.425506591796875,18.347450256347656,49.69121170043945,51.89012145996094,79,15.6,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.9453135132789612,0.09469323605298996,0.15062075853347778,False,True,2.0,,,
mod_season,0.55,1,21.376989364624023,11.669663429260254,42.15169143676758,18.220165252685547,49.287139892578125,51.89012145996094,88,17.5,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.9221258759498596,0.09233077615499496,0.15441101789474487,False,True,2.0,,,
mod_season,0.55,2,21.557558059692383,11.682695388793945,42.32809066772461,18.13385772705078,48.666175842285156,51.89012145996094,91,17.8,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.9136897921562195,0.09153538942337036,0.15568923950195312,False,True,2.0,,,
mod_season,0.7,0,11.99240779876709,5.1104207038879395,22.00611114501953,10.294244766235352,18.922847747802734,19.014223098754883,100,21.5,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.7559513449668884,0.08102324604988098,0.1854894459247589,False,True,2.0,,,
mod_season,0.7,1,12.00305461883545,5.09861946105957,21.852828979492188,10.231892585754395,18.592676162719727,19.014223098754883,100,21.5,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.7597918510437012,0.08092208206653595,0.18406863510608673,False,True,2.0,,,
mod_season,0.7,2,11.987983703613281,5.080726623535156,21.887292861938477,10.256834983825684,18.64153289794922,19.014223098754883,100,21.3,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.7468422651290894,0.08053011447191238,0.186916321516037,False,True,2.0,,,
mod_season,0.85,0,21.781314849853516,13.008991241455078,45.828704833984375,20.287277221679688,46.08620071411133,50.54822540283203,100,23.5,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.8015581965446472,0.08385831862688065,0.17567266523838043,False,True,2.0,,,
mod_district_season,0.55,0,21.339014053344727,11.68283462524414,42.43431854248047,18.349491119384766,49.6442756652832,51.89012145996094,79,16.0,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.9453474879264832,0.09469685703516006,0.15062075853347778,True,True,2.0,,,
mod_season,0.85,1,21.796194076538086,13.019570350646973,45.96727752685547,20.424972534179688,46.146602630615234,50.54822540283203,100,23.5,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.8584592342376709,0.08733291178941727,0.16483072936534882,False,True,2.0,,,
mod_district_season,0.55,1,21.38614273071289,11.674729347229004,42.18080520629883,18.222946166992188,49.1441650390625,51.89012145996094,88,17.6,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.922120213508606,0.0923323780298233,0.15441101789474487,True,True,2.0,,,
mod_season,0.85,2,21.80218505859375,13.01169490814209,45.94327163696289,20.408456802368164,46.3868293762207,50.54822540283203,100,23.4,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.8426931500434875,0.08598633110523224,0.16750265657901764,False,True,2.0,,,
mod_district_season,0.55,2,21.575611114501953,11.685441017150879,42.37562942504883,18.134376525878906,48.41888427734375,51.89012145996094,91,18.7,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.9137744307518005,0.09154234081506729,0.15568923950195312,True,True,2.0,,,
mod_district_season,0.7,0,11.987774848937988,5.113179683685303,22.025516510009766,10.300646781921387,18.961334228515625,19.014223098754883,100,22.9,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.7560741901397705,0.08098875731229782,0.1854894459247589,True,True,2.0,,,
mod_district_season,0.7,1,11.993727684020996,5.08583927154541,21.8875789642334,10.255456924438477,18.69098663330078,19.014223098754883,100,22.7,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.7481379508972168,0.08034319430589676,0.186916321516037,True,True,2.0,,,
mod_district_season,0.7,2,11.98463249206543,5.082023620605469,21.9086856842041,10.266005516052246,18.694852828979492,19.014223098754883,100,22.7,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.746069073677063,0.080386221408844,0.186916321516037,True,True,2.0,,,
mod_district_season,0.85,0,21.78797149658203,13.010775566101074,45.83354949951172,20.288549423217773,46.10004806518555,50.54822540283203,100,24.1,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.8017954230308533,0.08385340869426727,0.17567266523838043,True,True,2.0,,,
mod_district_season,0.85,1,21.800201416015625,13.018316268920898,45.97431182861328,20.429513931274414,46.17997741699219,50.54822540283203,100,24.2,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.8585377931594849,0.08732004463672638,0.16483072936534882,True,True,2.0,,,
mod_district_season,0.85,2,21.791658401489258,13.009210586547852,45.93477249145508,20.395015716552734,46.31362533569336,50.54822540283203,100,24.5,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.8428947925567627,0.0859270915389061,0.16750265657901764,True,True,2.0,,,
mod_norm,0.55,2,20.886964797973633,11.463616371154785,41.089515686035156,17.89030647277832,51.2617073059082,51.89012145996094,82,16.1,STGAT,cases,train_only,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.9402080774307251,0.09383869171142578,0.15187662839889526,False,False,2.0,,,
mod_norm,0.55,0,20.093469619750977,11.12139892578125,39.86881637573242,17.37873077392578,49.79093551635742,51.89012145996094,100,19.9,STGAT,cases,train_only,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.837993323802948,0.08630263060331345,0.16750265657901764,False,False,2.0,,,
mod_norm,0.55,1,20.440277099609375,11.15866470336914,48.550594329833984,20.238630294799805,52.62382507324219,51.89012145996094,100,19.6,STGAT,cases,train_only,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.8556327223777771,0.08508621156215668,0.186916321516037,False,False,2.0,,,
mod_norm,0.7,2,12.516792297363281,5.588850021362305,21.994741439819336,10.259247779846191,18.26053810119629,19.014223098754883,76,16.3,STGAT,cases,train_only,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.9536318182945251,0.09545239806175232,0.1493726670742035,False,False,2.0,,,
mod_norm,0.7,0,12.184266090393066,5.477675914764404,21.67591667175293,10.060674667358398,17.951622009277344,19.014223098754883,100,21.0,STGAT,cases,train_only,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.8535518050193787,0.0873521938920021,0.16483072936534882,False,False,2.0,,,
mod_norm,0.7,1,12.40872573852539,5.493154525756836,21.561643600463867,10.058531761169434,17.8533992767334,19.014223098754883,100,21.0,STGAT,cases,train_only,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.8649923801422119,0.08655893802642822,0.17705652117729187,False,False,2.0,,,
mod_norm,0.85,0,21.583988189697266,12.964423179626465,45.89724349975586,20.48777961730957,46.09835433959961,50.54822540283203,100,23.8,STGAT,cases,train_only,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.8614539504051208,0.08784187585115433,0.16350460052490234,False,False,2.0,,,
mod_tight,0.55,0,20.375375747680664,11.188265800476074,40.348388671875,17.44196319580078,48.80764389038086,51.89012145996094,100,20.3,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.8247210383415222,0.08456379175186157,0.17020049691200256,False,False,0.5,,,
mod_norm,0.85,1,21.57419204711914,12.957440376281738,45.789649963378906,20.542713165283203,46.789161682128906,50.54822540283203,100,23.2,STGAT,cases,train_only,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.8562551736831665,0.08580265194177628,0.17705652117729187,False,False,2.0,,,
mod_norm,0.85,2,21.697418212890625,12.998678207397461,47.646697998046875,21.525022506713867,49.116146087646484,50.54822540283203,100,23.5,STGAT,cases,train_only,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.8653463125228882,0.08665048331022263,0.186916321516037,False,False,2.0,,,
mod_tight,0.55,1,20.338788986206055,11.158626556396484,40.24714660644531,17.38301658630371,48.79937744140625,51.89012145996094,100,20.0,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.807192325592041,0.08497675508260727,0.17429514229297638,False,False,0.5,,,
mod_tight,0.55,2,20.348783493041992,11.176307678222656,40.27378463745117,17.403026580810547,48.69890594482422,51.89012145996094,100,20.5,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.8095899820327759,0.08563483506441116,0.17429514229297638,False,False,0.5,,,
mod_tight,0.7,0,12.100953102111816,5.349715709686279,21.367088317871094,9.976797103881836,17.48027801513672,19.014223098754883,100,22.4,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.8030486106872559,0.08403356373310089,0.17429514229297638,False,False,0.5,,,
mod_tight,0.7,1,12.09853744506836,5.337286472320557,21.334976196289062,9.962616920471191,17.457990646362305,19.014223098754883,100,22.8,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.7895481586456299,0.08503253012895584,0.17844656109809875,False,False,0.5,,,
mod_tight,0.7,2,12.109075546264648,5.314024448394775,21.231637954711914,9.918205261230469,17.244321823120117,19.014223098754883,100,22.1,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.7383935451507568,0.08072710037231445,0.186916321516037,False,False,0.5,,,
mod_tight,0.85,0,21.10311508178711,12.791099548339844,45.33831787109375,20.206819534301758,45.22636795043945,50.54822540283203,100,23.5,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.751335084438324,0.08179553598165512,0.18406863510608673,False,False,0.5,,,
mod_tight,0.85,1,21.086397171020508,12.778646469116211,45.332618713378906,20.19834327697754,45.19431686401367,50.54822540283203,100,23.4,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.7435296773910522,0.08272488415241241,0.186916321516037,False,False,0.5,,,
mod_tight,0.85,2,21.054237365722656,12.75994873046875,45.317874908447266,20.20220184326172,45.42735290527344,50.54822540283203,100,22.9,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,True,0.7381408214569092,0.08065439015626907,0.186916321516037,False,False,0.5,,,
e400_const,0.55,1,20.376911163330078,11.209824562072754,40.56077575683594,17.67317771911621,50.757476806640625,51.89012145996094,130,9.6,STGAT,cases,orig,linear1,const,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.8100807070732117,0.08214743435382843,0.17292390763759613,False,False,2.0,,,
