label,fold,origin,seed,model,lambda_phys,gate_sigma,n_test_weeks,n_params,train_seconds,infer_ms_per_window,horizon,rmse,mae,smape,mape,peak_week_err,n_obs
adaptive_lam0.1,6,0.775,2,AdaptiveGCN,0.1,0.9733068943023682,34,7032,155.933,1.9949,1,9.353388144786242,4.7616321149154786,93.00645906364774,76.8463007968442,3.357142857142857,850
adaptive_lam0.1,6,0.775,2,AdaptiveGCN,0.1,0.9733068943023682,34,7032,155.933,1.9949,2,11.903504940887117,5.931335719908615,97.74515694386558,98.6059849667306,4.142857142857143,850
adaptive_lam0.1,6,0.775,2,AdaptiveGCN,0.1,0.9733068943023682,34,7032,155.933,1.9949,3,13.756517257563882,6.932014615808833,102.26430881729067,113.6182347129514,4.642857142857143,850
adaptive_lam0.1,7,0.85,0,AdaptiveGCN,0.1,0.8884256482124329,34,7032,51.96,0.6422,0,84.67126936270026,20.696023926039224,93.10727034458057,364.0101450774596,nan,2550
adaptive_lam0.1,7,0.85,0,AdaptiveGCN,0.1,0.8884256482124329,34,7032,51.96,0.6422,1,85.9840799421087,19.991005237571674,92.27958809795396,390.4473356603253,2.76,850
adaptive_lam0.1,7,0.85,0,AdaptiveGCN,0.1,0.8884256482124329,34,7032,51.96,0.6422,2,83.3203276620008,20.305033810672228,89.79485647184204,278.8616978931271,3.32,850
adaptive_lam0.1,7,0.85,0,AdaptiveGCN,0.1,0.8884256482124329,34,7032,51.96,0.6422,3,84.68844408346817,21.792032729873764,97.24736646394572,422.7045564395735,3.2,850
adaptive_lam0.1,7,0.85,1,AdaptiveGCN,0.1,0.9270161390304565,34,7032,111.909,0.4786,0,87.46179588712664,21.242691899798572,96.25271930856887,386.6917300608842,nan,2550
adaptive_lam0.1,7,0.85,1,AdaptiveGCN,0.1,0.9270161390304565,34,7032,111.909,0.4786,1,87.75090398141948,20.301060130945682,92.99789674350707,410.5375258017067,2.56,850
adaptive_lam0.1,7,0.85,1,AdaptiveGCN,0.1,0.9270161390304565,34,7032,111.909,0.4786,2,88.8430370567238,21.41202901899513,97.88258415786302,313.43288253349976,3.32,850
adaptive_lam0.1,7,0.85,1,AdaptiveGCN,0.1,0.9270161390304565,34,7032,111.909,0.4786,3,85.76357523089571,22.0149865494549,97.87767702433648,436.09981370803814,4.16,850
adaptive_lam0.1,7,0.85,2,AdaptiveGCN,0.1,0.9388155341148376,34,7032,64.188,0.5057,0,81.31176246896464,19.959650177182095,97.6667471907071,330.9242460156803,nan,2550
adaptive_lam0.1,7,0.85,2,AdaptiveGCN,0.1,0.9388155341148376,34,7032,64.188,0.5057,1,81.8169648394025,19.118506769743366,94.09832248751576,352.5652284275992,3.0,850
adaptive_lam0.1,7,0.85,2,AdaptiveGCN,0.1,0.9388155341148376,34,7032,64.188,0.5057,2,81.69671256336329,20.052687470968266,98.30303295328679,267.82391478150396,3.56,850
adaptive_lam0.1,7,0.85,2,AdaptiveGCN,0.1,0.9388155341148376,34,7032,64.188,0.5057,3,80.41417516977435,20.707756290834652,100.59888613131871,372.38885491297816,4.6,850
adaptive_lam0.1,8,0.925,0,AdaptiveGCN,0.1,0.9849004745483398,34,7032,190.25,5.0366,0,26.19203597931734,11.248360579933825,80.98056169371844,93.25204855035827,nan,2550
adaptive_lam0.1,8,0.925,0,AdaptiveGCN,0.1,0.9849004745483398,34,7032,190.25,5.0366,1,24.33535133497338,9.61063071451369,75.42679724602556,78.58925676388428,2.1904761904761907,850
adaptive_lam0.1,8,0.925,0,AdaptiveGCN,0.1,0.9849004745483398,34,7032,190.25,5.0366,2,25.72838427697917,11.067784653589513,80.64365892853287,92.43357134550999,4.0476190476190474,850
adaptive_lam0.1,8,0.925,0,AdaptiveGCN,0.1,0.9849004745483398,34,7032,190.25,5.0366,3,28.35329194511745,13.066666371698272,86.87122890659688,108.6302299354943,3.6666666666666665,850
adaptive_lam0.1,8,0.925,1,AdaptiveGCN,0.1,0.9839876890182495,34,7032,323.359,0.6127,0,28.466355990202892,12.842368441762439,85.71484780143393,108.64745620257506,nan,2550
adaptive_lam0.1,8,0.925,1,AdaptiveGCN,0.1,0.9839876890182495,34,7032,323.359,0.6127,1,25.434765815140285,11.050522943083745,80.85402170111091,89.08929097636661,4.666666666666667,850
adaptive_lam0.1,8,0.925,1,AdaptiveGCN,0.1,0.9839876890182495,34,7032,323.359,0.6127,2,28.403446993637154,12.814706903497195,85.64864959697205,110.06044129551698,5.333333333333333,850
adaptive_lam0.1,8,0.925,1,AdaptiveGCN,0.1,0.9839876890182495,34,7032,323.359,0.6127,3,31.26207217846405,14.661875478706378,90.64187210621884,126.66535487889985,7.0,850
adaptive_lam0.1,8,0.925,2,AdaptiveGCN,0.1,0.9844293594360352,34,7032,166.073,0.7751,0,25.721264962524277,11.723788658148385,84.5864762048546,98.59472894490705,nan,2550
adaptive_lam0.1,8,0.925,2,AdaptiveGCN,0.1,0.9844293594360352,34,7032,166.073,0.7751,1,23.768878645875464,10.008462374823935,79.32241312206752,82.3674207410452,2.9523809523809526,850
adaptive_lam0.1,8,0.925,2,AdaptiveGCN,0.1,0.9844293594360352,34,7032,166.073,0.7751,2,25.486370805092033,11.703172689370591,84.10775990181628,98.94843002170705,4.857142857142857,850
adaptive_lam0.1,8,0.925,2,AdaptiveGCN,0.1,0.9844293594360352,34,7032,166.073,0.7751,3,27.753120994225764,13.459730910250629,90.32925559068005,114.35938989810643,4.666666666666667,850
adaptive_lam1.0,1,0.4,0,AdaptiveGCN,1.0,0.836787223815918,34,7032,38.702,0.8944,0,183.753232939971,75.92402271070141,105.50062443449187,71.17296358085675,nan,2550
adaptive_lam1.0,1,0.4,0,AdaptiveGCN,1.0,0.836787223815918,34,7032,38.702,0.8944,1,161.80263016380303,67.39696921115083,99.53215873876987,69.34524696441378,10.2,850
adaptive_lam1.0,1,0.4,0,AdaptiveGCN,1.0,0.836787223815918,34,7032,38.702,0.8944,2,178.12607906389476,74.46497836425134,106.65681385654268,71.73810234434028,9.8,850
adaptive_lam1.0,1,0.4,0,AdaptiveGCN,1.0,0.836787223815918,34,7032,38.702,0.8944,3,208.2948887444731,85.91012055670204,110.31290070816301,72.422121119397,14.4,850
adaptive_lam1.0,1,0.4,1,AdaptiveGCN,1.0,0.8367692232131958,34,7032,35.671,0.9853,0,187.02672962860527,78.36967333503405,111.71179921701841,74.5501453126922,nan,2550
adaptive_lam1.0,1,0.4,1,AdaptiveGCN,1.0,0.8367692232131958,34,7032,35.671,0.9853,1,165.47479849381514,69.78394229039714,105.10925465174749,72.46674463543937,11.36,850
adaptive_lam1.0,1,0.4,1,AdaptiveGCN,1.0,0.8367692232131958,34,7032,35.671,0.9853,2,182.62480269140266,77.58679342428552,114.26451829337987,76.51280897461079,12.16,850
adaptive_lam1.0,1,0.4,1,AdaptiveGCN,1.0,0.8367692232131958,34,7032,35.671,0.9853,3,210.24572597813207,87.73828429041951,115.76162470592782,74.66036743835893,15.56,850
adaptive_lam1.0,1,0.4,2,AdaptiveGCN,1.0,0.8361065983772278,34,7032,35.11,1.1024,0,185.02040007539713,76.83481499697417,107.02677877665661,72.56054908701161,nan,2550
adaptive_lam1.0,1,0.4,2,AdaptiveGCN,1.0,0.8361065983772278,34,7032,35.11,1.1024,1,163.85127063502333,68.82628317873487,102.4398097240447,69.7050808419723,11.32,850
adaptive_lam1.0,1,0.4,2,AdaptiveGCN,1.0,0.8361065983772278,34,7032,35.11,1.1024,2,178.2886678955863,74.5286719676414,106.17916122408333,73.06034998564466,10.56,850
adaptive_lam1.0,1,0.4,2,AdaptiveGCN,1.0,0.8361065983772278,34,7032,35.11,1.1024,3,209.9132138372564,87.14948984454625,112.46136538184182,74.89385987353954,16.0,850
adaptive_lam1.0,2,0.475,0,AdaptiveGCN,1.0,0.8549763560295105,34,7032,39.298,0.5602,0,241.78622086920834,88.12031588978627,80.95372227883459,94.23166922805171,nan,2550
adaptive_lam1.0,2,0.475,0,AdaptiveGCN,1.0,0.8549763560295105,34,7032,39.298,0.5602,1,251.12867914522926,92.85745086960932,80.08569897026464,90.37695425934419,6.44,850
adaptive_lam1.0,2,0.475,0,AdaptiveGCN,1.0,0.8549763560295105,34,7032,39.298,0.5602,2,246.65377287916942,90.06322541114162,80.70049912000815,92.75684447307732,7.12,850
adaptive_lam1.0,2,0.475,0,AdaptiveGCN,1.0,0.8549763560295105,34,7032,39.298,0.5602,3,226.88770932310194,81.44027138860787,82.07496874623101,99.5612089517336,6.52,850
adaptive_lam1.0,2,0.475,1,AdaptiveGCN,1.0,0.8800083994865417,34,7032,93.063,1.0941,0,262.44480205117196,100.46426102500335,98.15494590500244,102.29420888572709,nan,2550
adaptive_lam1.0,2,0.475,1,AdaptiveGCN,1.0,0.8800083994865417,34,7032,93.063,1.0941,1,275.2527513287011,106.48361773615375,98.10045579549866,100.50507909584641,10.28,850
adaptive_lam1.0,2,0.475,1,AdaptiveGCN,1.0,0.8800083994865417,34,7032,93.063,1.0941,2,266.4001110937951,102.3561098051597,98.24224602130168,102.01800178488098,10.8,850
adaptive_lam1.0,2,0.475,1,AdaptiveGCN,1.0,0.8800083994865417,34,7032,93.063,1.0941,3,244.74216242043465,92.55305553369662,98.12213589820695,104.35954577645386,11.08,850
adaptive_lam1.0,2,0.475,2,AdaptiveGCN,1.0,0.851042628288269,34,7032,53.38,1.1472,0,209.97461892448993,81.57318352528647,87.14016804570855,91.53729967705291,nan,2550
adaptive_lam1.0,2,0.475,2,AdaptiveGCN,1.0,0.851042628288269,34,7032,53.38,1.1472,1,202.34188259851942,81.63671837792677,85.10038780853247,89.34907423809113,5.8,850
adaptive_lam1.0,2,0.475,2,AdaptiveGCN,1.0,0.851042628288269,34,7032,53.38,1.1472,2,216.1836182520825,83.50435995624346,86.99847294748773,89.35151350098774,6.36,850
adaptive_lam1.0,2,0.475,2,AdaptiveGCN,1.0,0.851042628288269,34,7032,53.38,1.1472,3,211.16445610798024,79.57847224168918,89.3216433811055,95.91131129207983,6.52,850
adaptive_lam1.0,3,0.55,0,AdaptiveGCN,1.0,0.8905476331710815,34,7032,191.66,0.6584,0,49.90997921666694,25.19849641107899,87.70018818125658,121.15458881563623,nan,2550
