label,fold,origin,seed,model,lambda_phys,gate_sigma,shrink_gamma,temporal,spatial,window,hidden,lr,augment,n_train_windows,n_real_windows,n_test_weeks,n_params,train_seconds,infer_ms_per_window,horizon,rmse,mae,smape,mape,peak_week_err,n_obs
X_a3tgcn,8,0.925,2,AdaptiveGCN,0.0,0.5901182889938354,1.0,gru_attn,gcn,3,64,0.001,none,389,389,34,23865,126.746,1.0054,0,26.893815486964318,10.917453033730533,74.49549664844486,89.73807432942009,nan,2550
X_a3tgcn,8,0.925,2,AdaptiveGCN,0.0,0.5901182889938354,1.0,gru_attn,gcn,3,64,0.001,none,389,389,34,23865,126.746,1.0054,1,24.888971698628566,9.353041926482145,64.66812804690801,77.5179805153385,1.2380952380952381,850
X_a3tgcn,8,0.925,2,AdaptiveGCN,0.0,0.5901182889938354,1.0,gru_attn,gcn,3,64,0.001,none,389,389,34,23865,126.746,1.0054,2,26.740094742369845,10.753818511807305,75.6110441365685,90.07381759781305,3.1904761904761907,850
X_a3tgcn,8,0.925,2,AdaptiveGCN,0.0,0.5901182889938354,1.0,gru_attn,gcn,3,64,0.001,none,389,389,34,23865,126.746,1.0054,3,28.902220594525193,12.645498662902153,83.20731776185806,101.54066536590432,5.142857142857143,850
X_gat,1,0.4,0,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,151,151,34,52408,104.816,4.3342,0,135.28173079662525,54.18455243939132,81.30743893243667,63.55246859215426,nan,2550
X_gat,1,0.4,0,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,151,151,34,52408,104.816,4.3342,1,79.75145867746878,34.109791706931944,60.54091149389147,54.11186741490225,3.72,850
X_gat,1,0.4,0,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,151,151,34,52408,104.816,4.3342,2,131.69549901106765,55.6521266182775,84.82678467960754,66.02372044053567,5.8,850
X_gat,1,0.4,0,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,151,151,34,52408,104.816,4.3342,3,176.63363338003785,72.79173899296453,98.55462062381098,70.45087420555252,11.0,850
X_gat,1,0.4,1,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,151,151,34,52408,137.0,4.1385,0,84.85450801176705,35.61533578012778,60.74255105131825,58.02240562348051,nan,2550
X_gat,1,0.4,1,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,151,151,34,52408,137.0,4.1385,1,56.81921410245755,26.22487788419239,54.58102359113815,54.28133118123388,2.52,850
X_gat,1,0.4,1,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,151,151,34,52408,137.0,4.1385,2,77.74671063775752,35.18060219373992,61.54290113306976,59.800328843713146,3.2,850
X_gat,1,0.4,1,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,151,151,34,52408,137.0,4.1385,3,111.03102486938057,45.44052726245102,66.10372842974685,59.96034070107486,6.32,850
X_gat,1,0.4,2,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,151,151,34,52408,73.622,4.6589,0,123.27195518731247,48.85237778915202,72.61046132231196,60.79336480485749,nan,2550
X_gat,1,0.4,2,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,151,151,34,52408,73.622,4.6589,1,79.4856122955814,33.69072171673179,60.048042163681444,54.72191092363968,4.44,850
X_gat,1,0.4,2,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,151,151,34,52408,73.622,4.6589,2,122.47525417399521,50.909201849335254,76.92632182852583,64.26959285771854,5.88,850
X_gat,1,0.4,2,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,151,151,34,52408,73.622,4.6589,3,155.78759372979644,61.95720980138901,80.8570199747286,63.349810109622986,9.48,850
