label,fold,origin,seed,model,lambda_phys,gate_sigma,shrink_gamma,temporal,augment,n_train_windows,n_real_windows,n_test_weeks,n_params,train_seconds,infer_ms_per_window,horizon,rmse,mae,smape,mape,peak_week_err,n_obs
W26,1,0.4,1,AdaptiveGCN,0.0,0.7214222550392151,1.0,gtcn,none,142,142,32,11960,48.747,2.0272,0,193.52524100174745,78.73039775182804,54.943189291554475,48.03497329265103,nan,2400
W26,1,0.4,1,AdaptiveGCN,0.0,0.7214222550392151,1.0,gtcn,none,142,142,32,11960,48.747,2.0272,1,185.89599339838065,75.19742409873754,51.412688248168884,44.803952624007046,1.76,800
W26,1,0.4,1,AdaptiveGCN,0.0,0.7214222550392151,1.0,gtcn,none,142,142,32,11960,48.747,2.0272,2,183.6824918995497,74.94658224593849,53.03707947259112,47.688394582351776,2.44,800
W26,1,0.4,1,AdaptiveGCN,0.0,0.7214222550392151,1.0,gtcn,none,142,142,32,11960,48.747,2.0272,3,209.9034981184315,86.04718691080808,60.37980015390342,51.61708414622092,3.36,800
W26,1,0.4,2,AdaptiveGCN,0.0,0.7782194018363953,1.0,gtcn,none,142,142,32,11960,43.368,1.6345,0,145.83678314055308,62.34494844511151,48.1987696212643,49.90089130412991,nan,2400
W26,1,0.4,2,AdaptiveGCN,0.0,0.7782194018363953,1.0,gtcn,none,142,142,32,11960,43.368,1.6345,1,100.2190874002794,44.88156909696758,41.504224052181584,42.49157464834869,1.12,800
W26,1,0.4,2,AdaptiveGCN,0.0,0.7782194018363953,1.0,gtcn,none,142,142,32,11960,43.368,1.6345,2,144.34083833323513,62.875320018827914,47.268584170538354,49.62593554731645,2.12,800
W26,1,0.4,2,AdaptiveGCN,0.0,0.7782194018363953,1.0,gtcn,none,142,142,32,11960,43.368,1.6345,3,181.45787075866446,79.27795621953905,55.82350064107299,57.59485384587034,2.96,800
W26,2,0.475,0,AdaptiveGCN,0.0,0.7928580641746521,1.0,gtcn,none,174,174,32,11960,51.317,1.5613,0,28.905917332508256,16.720452853584042,48.42504497019057,60.971873187415014,nan,2400
W26,2,0.475,0,AdaptiveGCN,0.0,0.7928580641746521,1.0,gtcn,none,174,174,32,11960,51.317,1.5613,1,23.414046323590025,14.21322820109781,44.837636980433935,55.21756268485459,1.7916666666666667,800
