label,fold,origin,seed,model,lambda_phys,gate_sigma,shrink_gamma,resid_ratio,max_growth,temporal,spatial,window,hidden,lr,augment,n_train_windows,n_real_windows,n_test_weeks,n_params,train_seconds,infer_ms_per_window,horizon,rmse,mae,smape,mape,peak_week_err,n_obs
C_band1.5_new2.39,1,0.4,1,AdaptiveGCN,0.0,0.8055638670921326,1.0,0.3285,2.3884,none,gcn,3,64,0.001,none,151,151,34,7032,198.715,13.2819,3,118.4769226068324,47.58498236000552,66.53449625492604,59.80089798984747,6.76,850
C_band1.5_new2.39,1,0.4,2,AdaptiveGCN,0.0,0.739835262298584,1.0,0.7519,2.3884,none,gcn,3,64,0.001,none,151,151,34,7032,162.366,1.1114,0,119.05058894117506,45.70389825673822,65.1535202227742,59.03948695473805,nan,2550
C_band1.5_new2.39,1,0.4,2,AdaptiveGCN,0.0,0.739835262298584,1.0,0.7519,2.3884,none,gcn,3,64,0.001,none,151,151,34,7032,162.366,1.1114,1,84.82569533333226,34.08959542839624,57.495212054921176,54.91069830159084,3.96,850
C_band1.5_new2.39,1,0.4,2,AdaptiveGCN,0.0,0.739835262298584,1.0,0.7519,2.3884,none,gcn,3,64,0.001,none,151,151,34,7032,162.366,1.1114,2,106.87349554257825,43.55827898971333,64.87049936766444,59.82086579530189,3.8,850
C_band1.5_new2.39,1,0.4,2,AdaptiveGCN,0.0,0.739835262298584,1.0,0.7519,2.3884,none,gcn,3,64,0.001,none,151,151,34,7032,162.366,1.1114,3,154.6020230897678,59.463820352105095,73.09484924573702,62.35478384827624,8.64,850
C_band1.5_new2.39,2,0.475,0,AdaptiveGCN,0.0,0.8029313683509827,1.0,0.3733,2.3884,none,gcn,3,64,0.001,none,185,185,34,7032,119.315,0.5238,0,121.39343425155337,43.47365714659289,43.1393509724548,51.811399989469386,nan,2550
C_band1.5_new2.39,2,0.475,0,AdaptiveGCN,0.0,0.8029313683509827,1.0,0.3733,2.3884,none,gcn,3,64,0.001,none,185,185,34,7032,119.315,0.5238,1,107.28851044737618,38.08372628398938,38.06556235346553,44.112252093278045,1.24,850
C_band1.5_new2.39,2,0.475,0,AdaptiveGCN,0.0,0.8029313683509827,1.0,0.3733,2.3884,none,gcn,3,64,0.001,none,185,185,34,7032,119.315,0.5238,2,122.63905789583667,45.04921813285252,42.496967161063466,51.235658220416305,2.04,850
C_band1.5_new2.39,2,0.475,0,AdaptiveGCN,0.0,0.8029313683509827,1.0,0.3733,2.3884,none,gcn,3,64,0.001,none,185,185,34,7032,119.315,0.5238,3,132.88316162164227,47.28802702293677,48.855523402835374,60.08628965471382,4.04,850
C_band1.5_new2.39,2,0.475,1,AdaptiveGCN,0.0,0.5437830090522766,1.0,0.5271,2.3884,none,gcn,3,64,0.001,none,185,185,34,7032,103.189,1.1759,0,153.4148147321086,49.20655297914244,46.610393004181994,53.13416453847808,nan,2550
C_band1.5_new2.39,2,0.475,1,AdaptiveGCN,0.0,0.5437830090522766,1.0,0.5271,2.3884,none,gcn,3,64,0.001,none,185,185,34,7032,103.189,1.1759,1,109.2492617486692,39.15989143776105,40.806949358931064,43.292468519726,2.96,850
C_band1.5_new2.39,2,0.475,1,AdaptiveGCN,0.0,0.5437830090522766,1.0,0.5271,2.3884,none,gcn,3,64,0.001,none,185,185,34,7032,103.189,1.1759,2,129.81184613584406,48.56653748580138,47.180538175089374,52.82233355192971,3.96,850
C_band1.5_new2.39,2,0.475,1,AdaptiveGCN,0.0,0.5437830090522766,1.0,0.5271,2.3884,none,gcn,3,64,0.001,none,185,185,34,7032,103.189,1.1759,3,204.50378859091177,59.89323001386488,51.84369147852556,63.287691543778536,3.6,850
C_band1.5_new2.39,2,0.475,2,AdaptiveGCN,0.0,0.5728679299354553,1.0,0.6106,2.3884,none,gcn,3,64,0.001,none,185,185,34,7032,157.387,2.1704,0,147.39690938624705,51.373466970584005,47.82826942036832,55.25413935956113,nan,2550
C_band1.5_new2.39,2,0.475,2,AdaptiveGCN,0.0,0.5728679299354553,1.0,0.6106,2.3884,none,gcn,3,64,0.001,none,185,185,34,7032,157.387,2.1704,1,117.55424749556724,41.82880216928089,41.2417914762552,46.884421566640974,1.68,850
C_band1.5_new2.39,2,0.475,2,AdaptiveGCN,0.0,0.5728679299354553,1.0,0.6106,2.3884,none,gcn,3,64,0.001,none,185,185,34,7032,157.387,2.1704,2,166.40913649551007,55.76817422161043,49.28828550540917,56.42770035396839,2.36,850
C_band1.5_new2.39,2,0.475,2,AdaptiveGCN,0.0,0.5728679299354553,1.0,0.6106,2.3884,none,gcn,3,64,0.001,none,185,185,34,7032,157.387,2.1704,3,153.83934762089382,56.5234245208607,52.95473127944056,62.45029615807404,3.84,850
C_band1.5_new2.39,3,0.55,0,AdaptiveGCN,0.0,0.47386959195137024,1.0,0.3353,2.3884,none,gcn,3,64,0.001,none,219,219,34,7032,110.418,1.5825,0,23.918154305669244,12.928801353886431,57.99689703575077,65.27560335718145,nan,2550
C_band1.5_new2.39,3,0.55,0,AdaptiveGCN,0.0,0.47386959195137024,1.0,0.3353,2.3884,none,gcn,3,64,0.001,none,219,219,34,7032,110.418,1.5825,1,18.25297964774085,10.195643367004745,51.453935257203256,58.1107343508907,2.0,850
C_band1.5_new2.39,3,0.55,0,AdaptiveGCN,0.0,0.47386959195137024,1.0,0.3353,2.3884,none,gcn,3,64,0.001,none,219,219,34,7032,110.418,1.5825,2,23.63559655752451,13.018390815012594,58.57166089861923,67.92254251892224,3.4583333333333335,850
C_band1.5_new2.39,3,0.55,0,AdaptiveGCN,0.0,0.47386959195137024,1.0,0.3353,2.3884,none,gcn,3,64,0.001,none,219,219,34,7032,110.418,1.5825,3,28.712743260066713,15.572369879641954,63.96509495142985,69.80765992343741,4.208333333333333,850
C_band1.5_new2.39,3,0.55,1,AdaptiveGCN,0.0,0.5767888426780701,1.0,0.3066,2.3884,none,gcn,3,64,0.001,none,219,219,34,7032,73.314,1.6293,0,21.560877250979306,12.09642908091205,56.50260707126652,62.93721969277924,nan,2550
C_band1.5_new2.39,3,0.55,1,AdaptiveGCN,0.0,0.5767888426780701,1.0,0.3066,2.3884,none,gcn,3,64,0.001,none,219,219,34,7032,73.314,1.6293,1,16.608033584486698,9.700159503721139,50.69349042094784,54.52196774559657,1.375,850
C_band1.5_new2.39,3,0.55,1,AdaptiveGCN,0.0,0.5767888426780701,1.0,0.3066,2.3884,none,gcn,3,64,0.001,none,219,219,34,7032,73.314,1.6293,2,22.24044559130394,12.445972184267251,57.879204138934085,65.02379939051039,3.25,850
C_band1.5_new2.39,3,0.55,1,AdaptiveGCN,0.0,0.5767888426780701,1.0,0.3066,2.3884,none,gcn,3,64,0.001,none,219,219,34,7032,73.314,1.6293,3,24.98299589425179,14.143155554747757,60.935126653917635,69.28372014561242,4.083333333333333,850
C_band1.5_new2.39,3,0.55,2,AdaptiveGCN,0.0,0.593041181564331,1.0,0.2872,2.3884,none,gcn,3,64,0.001,none,219,219,34,7032,71.64,1.9312,0,20.894213961445374,11.594270078771538,55.74770819366122,60.130968398966345,nan,2550
C_band1.5_new2.39,3,0.55,2,AdaptiveGCN,0.0,0.593041181564331,1.0,0.2872,2.3884,none,gcn,3,64,0.001,none,219,219,34,7032,71.64,1.9312,1,16.267519593552194,9.422972129897817,50.33690454264268,53.58039647110966,1.7916666666666667,850
C_band1.5_new2.39,3,0.55,2,AdaptiveGCN,0.0,0.593041181564331,1.0,0.2872,2.3884,none,gcn,3,64,0.001,none,219,219,34,7032,71.64,1.9312,2,20.97146688061649,11.670161815616028,56.51778438155659,63.29746433539074,3.5416666666666665,850
C_band1.5_new2.39,3,0.55,2,AdaptiveGCN,0.0,0.593041181564331,1.0,0.2872,2.3884,none,gcn,3,64,0.001,none,219,219,34,7032,71.64,1.9312,3,24.602233930043376,13.689676290800767,60.38843565678441,63.52705726575451,4.625,850
C_band1.5_new2.39,4,0.625,0,AdaptiveGCN,0.0,0.6214057207107544,1.0,0.2837,2.3884,none,gcn,3,64,0.001,none,253,253,34,7032,75.779,0.637,0,30.687794067808255,14.283762986690682,52.24431863221044,56.85129597286355,nan,2550
C_band1.5_new2.39,4,0.625,0,AdaptiveGCN,0.0,0.6214057207107544,1.0,0.2837,2.3884,none,gcn,3,64,0.001,none,253,253,34,7032,75.779,0.637,1,27.102686512706,12.718473125420621,51.024711325009896,54.729513881270734,2.6666666666666665,850
C_band1.5_new2.39,4,0.625,0,AdaptiveGCN,0.0,0.6214057207107544,1.0,0.2837,2.3884,none,gcn,3,64,0.001,none,253,253,34,7032,75.779,0.637,2,28.32698309857879,13.578050359431106,51.43312535310947,57.038438105672995,3.3333333333333335,850
C_band1.5_new2.39,4,0.625,0,AdaptiveGCN,0.0,0.6214057207107544,1.0,0.2837,2.3884,none,gcn,3,64,0.001,none,253,253,34,7032,75.779,0.637,3,35.8921791839314,16.55476547522032,54.275119218511946,58.785935931646925,3.7916666666666665,850
C_band1.5_new2.39,4,0.625,1,AdaptiveGCN,0.0,0.6802629232406616,1.0,0.2798,2.3884,none,gcn,3,64,0.001,none,253,253,34,7032,55.824,0.645,0,30.716629022154642,14.398461031564603,51.816455942513706,58.83610603415157,nan,2550
C_band1.5_new2.39,4,0.625,1,AdaptiveGCN,0.0,0.6802629232406616,1.0,0.2798,2.3884,none,gcn,3,64,0.001,none,253,253,34,7032,55.824,0.645,1,27.516844642541045,13.257310108428491,51.150371475222734,59.83427055384016,3.25,850
C_band1.5_new2.39,4,0.625,1,AdaptiveGCN,0.0,0.6802629232406616,1.0,0.2798,2.3884,none,gcn,3,64,0.001,none,253,253,34,7032,55.824,0.645,2,28.727762810667535,13.934939029015162,51.568260930039436,60.2737481373306,4.041666666666667,850
C_band1.5_new2.39,4,0.625,1,AdaptiveGCN,0.0,0.6802629232406616,1.0,0.2798,2.3884,none,gcn,3,64,0.001,none,253,253,34,7032,55.824,0.645,3,35.32807382615569,16.003133957250153,52.73073542227894,56.400299411283974,4.291666666666667,850
C_band1.5_new2.39,4,0.625,2,AdaptiveGCN,0.0,0.4469342529773712,1.0,0.4369,2.3884,none,gcn,3,64,0.001,none,253,253,34,7032,118.424,1.1889,0,34.104022475278555,15.903215124409318,53.436791161115785,61.44946846181518,nan,2550
C_band1.5_new2.39,4,0.625,2,AdaptiveGCN,0.0,0.4469342529773712,1.0,0.4369,2.3884,none,gcn,3,64,0.001,none,253,253,34,7032,118.424,1.1889,1,29.089484070600356,13.650812274495907,51.21940502375417,58.20458464335948,2.875,850
C_band1.5_new2.39,4,0.625,2,AdaptiveGCN,0.0,0.4469342529773712,1.0,0.4369,2.3884,none,gcn,3,64,0.001,none,253,253,34,7032,118.424,1.1889,2,31.545476979266756,15.156214843532071,52.934008276649394,60.07608441018337,3.4583333333333335,850
C_band1.5_new2.39,4,0.625,2,AdaptiveGCN,0.0,0.4469342529773712,1.0,0.4369,2.3884,none,gcn,3,64,0.001,none,253,253,34,7032,118.424,1.1889,3,40.59480072176429,18.902618255199975,56.15696018294379,66.06773633190267,5.625,850
C_band1.5_new2.39,5,0.7,0,AdaptiveGCN,0.0,0.6029998064041138,1.0,0.4066,2.3884,none,gcn,3,64,0.001,none,287,287,34,7032,79.391,0.6938,0,55.89418251089165,28.45487019975542,44.90738714368552,52.287615793872554,nan,2550
C_band1.5_new2.39,5,0.7,0,AdaptiveGCN,0.0,0.6029998064041138,1.0,0.4066,2.3884,none,gcn,3,64,0.001,none,287,287,34,7032,79.391,0.6938,1,40.40121822392722,21.6896289402115,38.04550035562785,40.51858264031682,1.24,850
C_band1.5_new2.39,5,0.7,0,AdaptiveGCN,0.0,0.6029998064041138,1.0,0.4066,2.3884,none,gcn,3,64,0.001,none,287,287,34,7032,79.391,0.6938,2,54.85418779286602,28.593037065828547,43.41393349143887,47.515919571936024,2.92,850
C_band1.5_new2.39,5,0.7,0,AdaptiveGCN,0.0,0.6029998064041138,1.0,0.4066,2.3884,none,gcn,3,64,0.001,none,287,287,34,7032,79.391,0.6938,3,68.78399932608018,35.08194459322621,53.26272758398984,69.04909373618497,4.0,850
C_band1.5_new2.39,5,0.7,1,AdaptiveGCN,0.0,0.6174805760383606,1.0,0.3477,2.3884,none,gcn,3,64,0.001,none,287,287,34,7032,77.995,1.4049,0,57.02958669392702,29.549444422305324,46.84824577875118,54.59883405520266,nan,2550
C_band1.5_new2.39,5,0.7,1,AdaptiveGCN,0.0,0.6174805760383606,1.0,0.3477,2.3884,none,gcn,3,64,0.001,none,287,287,34,7032,77.995,1.4049,1,40.80796539437881,21.502524494093787,39.01376804002033,39.71024087775736,1.2,850
C_band1.5_new2.39,5,0.7,1,AdaptiveGCN,0.0,0.6174805760383606,1.0,0.3477,2.3884,none,gcn,3,64,0.001,none,287,287,34,7032,77.995,1.4049,2,56.07710567537471,29.878217659193805,45.89699813151575,49.817580655339036,3.84,850
C_band1.5_new2.39,5,0.7,1,AdaptiveGCN,0.0,0.6174805760383606,1.0,0.3477,2.3884,none,gcn,3,64,0.001,none,287,287,34,7032,77.995,1.4049,3,70.33625988694915,37.267591113628384,55.633971164717465,74.53347679838957,4.166666666666667,850
C_band1.5_new2.39,5,0.7,2,AdaptiveGCN,0.0,0.5639709234237671,1.0,0.5223,2.3884,none,gcn,3,64,0.001,none,287,287,34,7032,84.962,1.4439,0,59.04899383305783,29.506136275788624,46.538940391405944,52.51855837434858,nan,2550
C_band1.5_new2.39,5,0.7,2,AdaptiveGCN,0.0,0.5639709234237671,1.0,0.5223,2.3884,none,gcn,3,64,0.001,none,287,287,34,7032,84.962,1.4439,1,42.71596521696955,22.30111398888204,38.89762749045645,39.53150808378879,1.24,850
C_band1.5_new2.39,5,0.7,2,AdaptiveGCN,0.0,0.5639709234237671,1.0,0.5223,2.3884,none,gcn,3,64,0.001,none,287,287,34,7032,84.962,1.4439,2,58.093927907195955,29.737865655762967,45.228277064222645,47.56874448489279,3.16,850
C_band1.5_new2.39,5,0.7,2,AdaptiveGCN,0.0,0.5639709234237671,1.0,0.5223,2.3884,none,gcn,3,64,0.001,none,287,287,34,7032,84.962,1.4439,3,72.53132339883004,36.479429182720864,55.49091661953871,70.695378864481,3.9583333333333335,850
C_band1.5_new2.39,6,0.775,0,AdaptiveGCN,0.0,0.7076786756515503,1.0,0.1328,2.3884,none,gcn,3,64,0.001,none,321,321,34,7032,74.31,0.8348,0,10.726723092988905,5.325487685016466,79.8447744706706,84.92495372948652,nan,2550
C_band1.5_new2.39,6,0.775,0,AdaptiveGCN,0.0,0.7076786756515503,1.0,0.1328,2.3884,none,gcn,3,64,0.001,none,321,321,34,7032,74.31,0.8348,1,8.323372925725112,4.300127668878584,71.2435884996462,67.91351405517817,2.5714285714285716,850
C_band1.5_new2.39,6,0.775,0,AdaptiveGCN,0.0,0.7076786756515503,1.0,0.1328,2.3884,none,gcn,3,64,0.001,none,321,321,34,7032,74.31,0.8348,2,10.506378866551833,5.2936373788822335,80.90138668894554,85.39401925232436,4.0,850
C_band1.5_new2.39,6,0.775,0,AdaptiveGCN,0.0,0.7076786756515503,1.0,0.1328,2.3884,none,gcn,3,64,0.001,none,321,321,34,7032,74.31,0.8348,3,12.865660931050668,6.382698007288581,87.38934822342007,101.52298546458489,4.642857142857143,850
C_band1.5_new2.39,6,0.775,1,AdaptiveGCN,0.0,0.5864567756652832,1.0,0.253,2.3884,none,gcn,3,64,0.001,none,321,321,34,7032,85.541,0.5163,0,11.943697982492111,5.928852557173734,94.48569940439722,96.53688558402297,nan,2550
C_band1.5_new2.39,6,0.775,1,AdaptiveGCN,0.0,0.5864567756652832,1.0,0.253,2.3884,none,gcn,3,64,0.001,none,321,321,34,7032,85.541,0.5163,1,9.106817885412593,4.728744816117755,92.40333069413971,76.3383481899714,3.357142857142857,850
C_band1.5_new2.39,6,0.775,1,AdaptiveGCN,0.0,0.5864567756652832,1.0,0.253,2.3884,none,gcn,3,64,0.001,none,321,321,34,7032,85.541,0.5163,2,11.842266605617343,5.95938625916373,94.73181711559032,97.41725324050286,5.428571428571429,850
C_band1.5_new2.39,6,0.775,1,AdaptiveGCN,0.0,0.5864567756652832,1.0,0.253,2.3884,none,gcn,3,64,0.001,none,321,321,34,7032,85.541,0.5163,3,14.31021852154494,7.098426596239716,96.32195040346161,115.92314608967844,5.785714285714286,850
C_band1.5_new2.39,6,0.775,2,AdaptiveGCN,0.0,0.785916268825531,1.0,0.0911,2.3884,none,gcn,3,64,0.001,none,321,321,34,7032,64.962,0.5633,0,10.629258759041331,5.321729518413606,86.77833933266135,86.24986996005741,nan,2550
C_band1.5_new2.39,6,0.775,2,AdaptiveGCN,0.0,0.785916268825531,1.0,0.0911,2.3884,none,gcn,3,64,0.001,none,321,321,34,7032,64.962,0.5633,1,8.741284258969866,4.571524216887363,94.84299993455765,75.42442301588443,2.7857142857142856,850
C_band1.5_new2.39,6,0.775,2,AdaptiveGCN,0.0,0.785916268825531,1.0,0.0911,2.3884,none,gcn,3,64,0.001,none,321,321,34,7032,64.962,0.5633,2,10.211438581168421,5.166365139064592,80.17130839662894,84.00382132836589,3.142857142857143,850
C_band1.5_new2.39,6,0.775,2,AdaptiveGCN,0.0,0.785916268825531,1.0,0.0911,2.3884,none,gcn,3,64,0.001,none,321,321,34,7032,64.962,0.5633,3,12.580138985992217,6.227299199288861,85.32070966679747,99.3410038295058,4.571428571428571,850
C_band1.5_new2.39,7,0.85,0,AdaptiveGCN,0.0,0.7578955292701721,1.0,0.0678,2.3884,none,gcn,3,64,0.001,none,355,355,34,7032,75.439,0.7519,0,88.26669474143176,21.403269400070542,88.52498488814705,394.5322996174686,nan,2550
C_band1.5_new2.39,7,0.85,0,AdaptiveGCN,0.0,0.7578955292701721,1.0,0.0678,2.3884,none,gcn,3,64,0.001,none,355,355,34,7032,75.439,0.7519,1,89.88505388128699,20.74785000258531,85.62367344474984,424.9017413871093,2.76,850
C_band1.5_new2.39,7,0.85,0,AdaptiveGCN,0.0,0.7578955292701721,1.0,0.0678,2.3884,none,gcn,3,64,0.001,none,355,355,34,7032,75.439,0.7519,2,87.44987475048461,21.114523795452723,86.93805038050624,310.13329040964067,3.52,850
C_band1.5_new2.39,7,0.85,0,AdaptiveGCN,0.0,0.7578955292701721,1.0,0.0678,2.3884,none,gcn,3,64,0.001,none,355,355,34,7032,75.439,0.7519,3,87.44269378635349,22.34743440217359,93.013230839185,448.58123016128684,4.36,850
C_band1.5_new2.39,7,0.85,1,AdaptiveGCN,0.0,0.7554380893707275,1.0,0.0467,2.3884,none,gcn,3,64,0.001,none,355,355,34,7032,58.801,0.6551,0,90.56114866584679,21.867779574227605,96.84265377721582,414.00629657585546,nan,2550
C_band1.5_new2.39,7,0.85,1,AdaptiveGCN,0.0,0.7554380893707275,1.0,0.0467,2.3884,none,gcn,3,64,0.001,none,355,355,34,7032,58.801,0.6551,1,90.47505534816408,20.781197533764576,96.49795914462817,431.7780774333346,2.56,850
C_band1.5_new2.39,7,0.85,1,AdaptiveGCN,0.0,0.7554380893707275,1.0,0.0467,2.3884,none,gcn,3,64,0.001,none,355,355,34,7032,58.801,0.6551,2,92.42705622331736,22.19333928154867,96.49201521567767,345.2799612358559,3.32,850
C_band1.5_new2.39,7,0.85,1,AdaptiveGCN,0.0,0.7554380893707275,1.0,0.0467,2.3884,none,gcn,3,64,0.001,none,355,355,34,7032,58.801,0.6551,3,88.74383686020788,22.628801907369567,97.53798697134161,464.9163748887727,4.36,850
C_band1.5_new2.39,7,0.85,2,AdaptiveGCN,0.0,0.663027822971344,1.0,0.1001,2.3884,none,gcn,3,64,0.001,none,355,355,34,7032,63.912,0.4122,0,85.5202218723249,20.94111081549928,95.57529080391004,372.13017178735106,nan,2550
C_band1.5_new2.39,7,0.85,2,AdaptiveGCN,0.0,0.663027822971344,1.0,0.1001,2.3884,none,gcn,3,64,0.001,none,355,355,34,7032,63.912,0.4122,1,87.00518289862492,20.235932306140278,91.06051482561608,400.69272835248466,2.76,850
C_band1.5_new2.39,7,0.85,2,AdaptiveGCN,0.0,0.663027822971344,1.0,0.1001,2.3884,none,gcn,3,64,0.001,none,355,355,34,7032,63.912,0.4122,2,85.48635792146067,20.8720545214933,96.14696414592572,299.63285514088227,3.32,850
C_band1.5_new2.39,7,0.85,2,AdaptiveGCN,0.0,0.663027822971344,1.0,0.1001,2.3884,none,gcn,3,64,0.001,none,355,355,34,7032,63.912,0.4122,3,84.04347568595543,21.71534561886426,99.51839344018829,416.10299926565284,4.6,850
C_band1.5_new2.39,8,0.925,0,AdaptiveGCN,0.0,0.40433433651924133,1.0,0.4314,2.3884,none,gcn,3,64,0.001,none,389,389,34,7032,98.525,0.5059,0,28.928614346385572,12.898392689304401,82.05306416474406,113.46816944406739,nan,2550
C_band1.5_new2.39,8,0.925,0,AdaptiveGCN,0.0,0.40433433651924133,1.0,0.4314,2.3884,none,gcn,3,64,0.001,none,389,389,34,7032,98.525,0.5059,1,25.526253415384453,10.188620947327959,74.40890719171443,86.27809584548083,2.857142857142857,850
C_band1.5_new2.39,8,0.925,0,AdaptiveGCN,0.0,0.40433433651924133,1.0,0.4314,2.3884,none,gcn,3,64,0.001,none,389,389,34,7032,98.525,0.5059,2,28.93964940471389,13.118216162447215,83.5246997043375,117.3759072903945,5.142857142857143,850
C_band1.5_new2.39,8,0.925,0,AdaptiveGCN,0.0,0.40433433651924133,1.0,0.4314,2.3884,none,gcn,3,64,0.001,none,389,389,34,7032,98.525,0.5059,3,31.960933386112668,15.38834095813803,88.22558559818023,136.58148865965472,5.0476190476190474,850
C_band1.5_new2.39,8,0.925,1,AdaptiveGCN,0.0,0.4943855106830597,1.0,0.2939,2.3884,none,gcn,3,64,0.001,none,389,389,34,7032,73.566,0.3774,0,28.014935602031482,12.028521938425781,81.53340033831078,101.30565030653922,nan,2550
C_band1.5_new2.39,8,0.925,1,AdaptiveGCN,0.0,0.4943855106830597,1.0,0.2939,2.3884,none,gcn,3,64,0.001,none,389,389,34,7032,73.566,0.3774,1,26.238186948222726,10.459193469117231,77.8534940535275,88.14403552578207,2.9047619047619047,850
C_band1.5_new2.39,8,0.925,1,AdaptiveGCN,0.0,0.4943855106830597,1.0,0.2939,2.3884,none,gcn,3,64,0.001,none,389,389,34,7032,73.566,0.3774,2,28.159664490698496,12.070229728974347,79.83050009022303,103.49492595138778,3.7142857142857144,850
C_band1.5_new2.39,8,0.925,1,AdaptiveGCN,0.0,0.4943855106830597,1.0,0.2939,2.3884,none,gcn,3,64,0.001,none,389,389,34,7032,73.566,0.3774,3,29.548277306796106,13.556142617185765,86.91620687118179,112.19739046697939,5.857142857142857,850
C_band1.5_new2.39,8,0.925,2,AdaptiveGCN,0.0,0.6529404520988464,1.0,0.1395,2.3884,none,gcn,3,64,0.001,none,389,389,34,7032,64.032,0.518,0,27.57239964998521,11.110544825790207,76.76064454044455,93.46663254909576,nan,2550
C_band1.5_new2.39,8,0.925,2,AdaptiveGCN,0.0,0.6529404520988464,1.0,0.1395,2.3884,none,gcn,3,64,0.001,none,389,389,34,7032,64.032,0.518,1,25.404113618559926,9.563812319844796,70.86724317588927,80.29565761520556,2.1904761904761907,850
C_band1.5_new2.39,8,0.925,2,AdaptiveGCN,0.0,0.6529404520988464,1.0,0.1395,2.3884,none,gcn,3,64,0.001,none,389,389,34,7032,64.032,0.518,2,27.065120541116986,10.816024215553103,76.31840122256038,91.65637367983773,3.380952380952381,850
C_band1.5_new2.39,8,0.925,2,AdaptiveGCN,0.0,0.6529404520988464,1.0,0.1395,2.3884,none,gcn,3,64,0.001,none,389,389,34,7032,64.032,0.518,3,30.04699533606678,12.951797941972721,83.09628922288397,108.35087907159473,5.095238095238095,850
C_band1.5_old0.70,1,0.4,0,AdaptiveGCN,0.0,0.7877589464187622,1.0,0.3476,0.7,none,gcn,3,64,0.001,none,151,151,34,7032,24.468,0.8885,0,92.75198405783877,37.38276134237507,60.84247561783912,58.76655757812378,nan,2550
C_band1.5_old0.70,1,0.4,0,AdaptiveGCN,0.0,0.7877589464187622,1.0,0.3476,0.7,none,gcn,3,64,0.001,none,151,151,34,7032,24.468,0.8885,1,55.210400944324704,25.936384048229904,53.47339728676263,56.18787598526922,2.56,850
C_band1.5_old0.70,1,0.4,0,AdaptiveGCN,0.0,0.7877589464187622,1.0,0.3476,0.7,none,gcn,3,64,0.001,none,151,151,34,7032,24.468,0.8885,2,78.66053535286336,35.207588105989956,60.262070103340136,60.31975739704857,3.12,850
C_band1.5_old0.70,1,0.4,0,AdaptiveGCN,0.0,0.7877589464187622,1.0,0.3476,0.7,none,gcn,3,64,0.001,none,151,151,34,7032,24.468,0.8885,3,128.73664375602064,51.00431187290534,68.79195946341457,59.77584688325888,6.12,850
C_band1.5_old0.70,1,0.4,1,AdaptiveGCN,0.0,0.8082548379898071,1.0,0.3393,0.7,none,gcn,3,64,0.001,none,151,151,34,7032,23.017,0.7885,0,92.76297699110702,37.64791040480119,61.000604512365875,60.11646720891463,nan,2550
C_band1.5_old0.70,1,0.4,1,AdaptiveGCN,0.0,0.8082548379898071,1.0,0.3393,0.7,none,gcn,3,64,0.001,none,151,151,34,7032,23.017,0.7885,1,56.637895882304136,26.51258988317212,55.15790005905554,58.59360729739067,3.12,850
C_band1.5_old0.70,1,0.4,1,AdaptiveGCN,0.0,0.8082548379898071,1.0,0.3393,0.7,none,gcn,3,64,0.001,none,151,151,34,7032,23.017,0.7885,2,93.33697497863804,39.04360787295901,61.22951659606799,61.85951856184142,3.72,850
C_band1.5_old0.70,1,0.4,1,AdaptiveGCN,0.0,0.8082548379898071,1.0,0.3393,0.7,none,gcn,3,64,0.001,none,151,151,34,7032,23.017,0.7885,3,117.87818946955508,47.387533458272436,66.61439688197406,59.88970882032694,6.2,850
C_band1.5_old0.70,1,0.4,2,AdaptiveGCN,0.0,0.739835262298584,1.0,0.7519,0.7,none,gcn,3,64,0.001,none,151,151,34,7032,27.825,0.4577,0,119.05058894117506,45.70389825673822,65.1535202227742,59.03948695473805,nan,2550
C_band1.5_old0.70,1,0.4,2,AdaptiveGCN,0.0,0.739835262298584,1.0,0.7519,0.7,none,gcn,3,64,0.001,none,151,151,34,7032,27.825,0.4577,1,84.82569533333226,34.08959542839624,57.495212054921176,54.91069830159084,3.96,850
C_band1.5_old0.70,1,0.4,2,AdaptiveGCN,0.0,0.739835262298584,1.0,0.7519,0.7,none,gcn,3,64,0.001,none,151,151,34,7032,27.825,0.4577,2,106.87349554257825,43.55827898971333,64.87049936766444,59.82086579530189,3.8,850
C_band1.5_old0.70,1,0.4,2,AdaptiveGCN,0.0,0.739835262298584,1.0,0.7519,0.7,none,gcn,3,64,0.001,none,151,151,34,7032,27.825,0.4577,3,154.6020230897678,59.463820352105095,73.09484924573702,62.35478384827624,8.64,850
C_band1.5_old0.70,2,0.475,0,AdaptiveGCN,0.0,0.8029313683509827,1.0,0.3733,0.7,none,gcn,3,64,0.001,none,185,185,34,7032,28.517,0.4826,0,121.39343425155337,43.47365714659289,43.1393509724548,51.811399989469386,nan,2550
C_band1.5_old0.70,2,0.475,0,AdaptiveGCN,0.0,0.8029313683509827,1.0,0.3733,0.7,none,gcn,3,64,0.001,none,185,185,34,7032,28.517,0.4826,1,107.28851044737618,38.08372628398938,38.06556235346553,44.112252093278045,1.24,850
C_band1.5_old0.70,2,0.475,0,AdaptiveGCN,0.0,0.8029313683509827,1.0,0.3733,0.7,none,gcn,3,64,0.001,none,185,185,34,7032,28.517,0.4826,2,122.63905789583667,45.04921813285252,42.496967161063466,51.235658220416305,2.04,850
C_band1.5_old0.70,2,0.475,0,AdaptiveGCN,0.0,0.8029313683509827,1.0,0.3733,0.7,none,gcn,3,64,0.001,none,185,185,34,7032,28.517,0.4826,3,132.88316162164227,47.28802702293677,48.855523402835374,60.08628965471382,4.04,850
