label,fold,origin,seed,model,lambda_phys,gate_sigma,shrink_gamma,temporal,augment,n_train_windows,n_real_windows,n_test_weeks,n_params,train_seconds,infer_ms_per_window,horizon,rmse,mae,smape,mape,peak_week_err,n_obs
F_adaptive,2,0.475,6,AdaptiveGCN,0.0,0.5475156307220459,1.0,none,none,185,185,34,7032,60.554,0.6396,3,162.31378440242085,57.387990257948196,53.116070992693274,61.834232446047245,4.04,850
F_adaptive,2,0.475,7,AdaptiveGCN,0.0,0.5271053314208984,1.0,none,none,185,185,34,7032,57.689,1.5256,0,156.08261074525637,51.04127856447599,46.62794519720164,50.7015346994155,nan,2550
F_adaptive,2,0.475,7,AdaptiveGCN,0.0,0.5271053314208984,1.0,none,none,185,185,34,7032,57.689,1.5256,1,158.7011933366111,48.47590170814491,41.73689842149279,42.812969439292985,4.76,850
F_adaptive,2,0.475,7,AdaptiveGCN,0.0,0.5271053314208984,1.0,none,none,185,185,34,7032,57.689,1.5256,2,154.28887181988426,50.72994398638825,46.17904276648455,50.735871154576174,6.16,850
F_adaptive,2,0.475,7,AdaptiveGCN,0.0,0.5271053314208984,1.0,none,none,185,185,34,7032,57.689,1.5256,3,155.22312777820372,53.9179899988948,51.96789440362757,58.555763504377325,5.32,850
F_adaptive,3,0.55,0,AdaptiveGCN,0.0,0.47386959195137024,1.0,none,none,219,219,34,7032,64.752,0.4821,0,23.918154305669244,12.928801353886431,57.99689703575077,65.27560335718145,nan,2550
F_adaptive,3,0.55,0,AdaptiveGCN,0.0,0.47386959195137024,1.0,none,none,219,219,34,7032,64.752,0.4821,1,18.25297964774085,10.195643367004745,51.453935257203256,58.1107343508907,2.0,850
F_adaptive,3,0.55,0,AdaptiveGCN,0.0,0.47386959195137024,1.0,none,none,219,219,34,7032,64.752,0.4821,2,23.63559655752451,13.018390815012594,58.57166089861923,67.92254251892224,3.4583333333333335,850
F_adaptive,3,0.55,0,AdaptiveGCN,0.0,0.47386959195137024,1.0,none,none,219,219,34,7032,64.752,0.4821,3,28.712743260066713,15.572369879641954,63.96509495142985,69.80765992343741,4.208333333333333,850
F_adaptive,3,0.55,1,AdaptiveGCN,0.0,0.5767888426780701,1.0,none,none,219,219,34,7032,46.508,1.2598,0,21.560877250979306,12.09642908091205,56.50260707126652,62.93721969277924,nan,2550
F_adaptive,3,0.55,1,AdaptiveGCN,0.0,0.5767888426780701,1.0,none,none,219,219,34,7032,46.508,1.2598,1,16.608033584486698,9.700159503721139,50.69349042094784,54.52196774559657,1.375,850
F_adaptive,3,0.55,1,AdaptiveGCN,0.0,0.5767888426780701,1.0,none,none,219,219,34,7032,46.508,1.2598,2,22.24044559130394,12.445972184267251,57.879204138934085,65.02379939051039,3.25,850
F_adaptive,3,0.55,1,AdaptiveGCN,0.0,0.5767888426780701,1.0,none,none,219,219,34,7032,46.508,1.2598,3,24.98299589425179,14.143155554747757,60.935126653917635,69.28372014561242,4.083333333333333,850
F_adaptive,3,0.55,2,AdaptiveGCN,0.0,0.593041181564331,1.0,none,none,219,219,34,7032,44.754,0.6486,0,20.894213961445374,11.594270078771538,55.74770819366122,60.130968398966345,nan,2550
F_adaptive,3,0.55,2,AdaptiveGCN,0.0,0.593041181564331,1.0,none,none,219,219,34,7032,44.754,0.6486,1,16.267519593552194,9.422972129897817,50.33690454264268,53.58039647110966,1.7916666666666667,850
F_adaptive,3,0.55,2,AdaptiveGCN,0.0,0.593041181564331,1.0,none,none,219,219,34,7032,44.754,0.6486,2,20.97146688061649,11.670161815616028,56.51778438155659,63.29746433539074,3.5416666666666665,850
F_adaptive,3,0.55,2,AdaptiveGCN,0.0,0.593041181564331,1.0,none,none,219,219,34,7032,44.754,0.6486,3,24.602233930043376,13.689676290800767,60.38843565678441,63.52705726575451,4.625,850
F_adaptive,3,0.55,3,AdaptiveGCN,0.0,0.7233406901359558,1.0,none,none,219,219,34,7032,36.289,0.7385,0,22.12347449477899,12.36221357701538,55.872304414025486,64.81166223022767,nan,2550
F_adaptive,3,0.55,3,AdaptiveGCN,0.0,0.7233406901359558,1.0,none,none,219,219,34,7032,36.289,0.7385,1,16.195986570085804,9.527084423156785,50.085498395940384,55.00749883052691,1.1666666666666667,850
F_adaptive,3,0.55,3,AdaptiveGCN,0.0,0.7233406901359558,1.0,none,none,219,219,34,7032,36.289,0.7385,2,21.867771643917997,12.40147599680048,56.71156469736069,67.58501768813304,3.1666666666666665,850
F_adaptive,3,0.55,3,AdaptiveGCN,0.0,0.7233406901359558,1.0,none,none,219,219,34,7032,36.289,0.7385,3,26.978416438228283,15.158080311088877,60.81985014877536,71.86282684837309,3.6666666666666665,850
F_adaptive,3,0.55,4,AdaptiveGCN,0.0,0.7457812428474426,1.0,none,none,219,219,34,7032,31.997,0.8288,0,22.418770459616,12.423835529061217,56.49164721913026,63.531624463682576,nan,2550
F_adaptive,3,0.55,4,AdaptiveGCN,0.0,0.7457812428474426,1.0,none,none,219,219,34,7032,31.997,0.8288,1,16.090919159379734,9.682569265409427,50.1539869315612,57.41665141357244,1.0833333333333333,850
F_adaptive,3,0.55,4,AdaptiveGCN,0.0,0.7457812428474426,1.0,none,none,219,219,34,7032,31.997,0.8288,2,22.98743745414163,12.741511936481384,58.1680562467937,65.43403866308867,3.2916666666666665,850
F_adaptive,3,0.55,4,AdaptiveGCN,0.0,0.7457812428474426,1.0,none,none,219,219,34,7032,31.997,0.8288,3,26.841457610589725,14.847425385292839,61.15289847903587,67.7566712610623,4.125,850
F_adaptive,3,0.55,5,AdaptiveGCN,0.0,0.4619936943054199,1.0,none,none,219,219,34,7032,85.928,0.7972,0,22.738532427020054,12.604685990290497,57.071532222012834,66.67746802946264,nan,2550
F_adaptive,3,0.55,5,AdaptiveGCN,0.0,0.4619936943054199,1.0,none,none,219,219,34,7032,85.928,0.7972,1,16.98392303063834,10.006740088784957,52.00802745500912,60.72133027483248,1.0,850
F_adaptive,3,0.55,5,AdaptiveGCN,0.0,0.4619936943054199,1.0,none,none,219,219,34,7032,85.928,0.7972,2,22.496464506519747,12.855447218204464,57.93338557647086,70.39976920351864,3.125,850
F_adaptive,3,0.55,5,AdaptiveGCN,0.0,0.4619936943054199,1.0,none,none,219,219,34,7032,85.928,0.7972,3,27.50596324436171,14.951870663882069,61.273183634558535,68.92120784381574,3.8333333333333335,850
F_adaptive,3,0.55,6,AdaptiveGCN,0.0,0.6298875212669373,1.0,none,none,219,219,34,7032,41.328,0.5731,0,21.615270418335793,12.011811560028615,55.58081034972098,64.17928381585372,nan,2550
F_adaptive,3,0.55,6,AdaptiveGCN,0.0,0.6298875212669373,1.0,none,none,219,219,34,7032,41.328,0.5731,1,17.414679285873003,9.953621455836384,50.37641868258424,57.698707947481985,1.4583333333333333,850
F_adaptive,3,0.55,6,AdaptiveGCN,0.0,0.6298875212669373,1.0,none,none,219,219,34,7032,41.328,0.5731,2,21.556284626068855,11.958365872764741,56.710681385563035,65.53370656976996,3.25,850
F_adaptive,3,0.55,6,AdaptiveGCN,0.0,0.6298875212669373,1.0,none,none,219,219,34,7032,41.328,0.5731,3,25.17370223593344,14.123447351484725,59.65533098101569,69.31947166910342,4.125,850
F_adaptive,3,0.55,7,AdaptiveGCN,0.0,0.6626695394515991,1.0,none,none,219,219,34,7032,37.34,0.6157,0,21.17310501426998,12.000951938015527,55.34624786460086,64.70816225138623,nan,2550
F_adaptive,3,0.55,7,AdaptiveGCN,0.0,0.6626695394515991,1.0,none,none,219,219,34,7032,37.34,0.6157,1,16.131406584060514,9.630178988216144,49.78426303763278,57.1257669155687,1.25,850
F_adaptive,3,0.55,7,AdaptiveGCN,0.0,0.6626695394515991,1.0,none,none,219,219,34,7032,37.34,0.6157,2,20.884177452368686,11.848109588837252,55.89363257780201,66.55447391629544,2.2083333333333335,850
F_adaptive,3,0.55,7,AdaptiveGCN,0.0,0.6626695394515991,1.0,none,none,219,219,34,7032,37.34,0.6157,3,25.466251816740094,14.524567236993187,60.360847978367794,70.46035049183108,3.375,850
F_adaptive,4,0.625,0,AdaptiveGCN,0.0,0.6214057207107544,1.0,none,none,253,253,34,7032,45.54,0.5948,0,30.687794067808255,14.283762986690682,52.24431863221044,56.85129597286355,nan,2550
F_adaptive,4,0.625,0,AdaptiveGCN,0.0,0.6214057207107544,1.0,none,none,253,253,34,7032,45.54,0.5948,1,27.102686512706,12.718473125420621,51.024711325009896,54.729513881270734,2.6666666666666665,850
F_adaptive,4,0.625,0,AdaptiveGCN,0.0,0.6214057207107544,1.0,none,none,253,253,34,7032,45.54,0.5948,2,28.32698309857879,13.578050359431106,51.43312535310947,57.038438105672995,3.3333333333333335,850
F_adaptive,4,0.625,0,AdaptiveGCN,0.0,0.6214057207107544,1.0,none,none,253,253,34,7032,45.54,0.5948,3,35.8921791839314,16.55476547522032,54.275119218511946,58.785935931646925,3.7916666666666665,850
F_adaptive,4,0.625,1,AdaptiveGCN,0.0,0.6802629232406616,1.0,none,none,253,253,34,7032,42.1,0.6203,0,30.716629022154642,14.398461031564603,51.816455942513706,58.83610603415157,nan,2550
F_adaptive,4,0.625,1,AdaptiveGCN,0.0,0.6802629232406616,1.0,none,none,253,253,34,7032,42.1,0.6203,1,27.516844642541045,13.257310108428491,51.150371475222734,59.83427055384016,3.25,850
F_adaptive,4,0.625,1,AdaptiveGCN,0.0,0.6802629232406616,1.0,none,none,253,253,34,7032,42.1,0.6203,2,28.727762810667535,13.934939029015162,51.568260930039436,60.2737481373306,4.041666666666667,850
F_adaptive,4,0.625,1,AdaptiveGCN,0.0,0.6802629232406616,1.0,none,none,253,253,34,7032,42.1,0.6203,3,35.32807382615569,16.003133957250153,52.73073542227894,56.400299411283974,4.291666666666667,850
F_adaptive,4,0.625,2,AdaptiveGCN,0.0,0.4469342529773712,1.0,none,none,253,253,34,7032,84.621,0.8425,0,34.104022475278555,15.903215124409318,53.436791161115785,61.44946846181518,nan,2550
F_adaptive,4,0.625,2,AdaptiveGCN,0.0,0.4469342529773712,1.0,none,none,253,253,34,7032,84.621,0.8425,1,29.089484070600356,13.650812274495907,51.21940502375417,58.20458464335948,2.875,850
F_adaptive,4,0.625,2,AdaptiveGCN,0.0,0.4469342529773712,1.0,none,none,253,253,34,7032,84.621,0.8425,2,31.545476979266756,15.156214843532071,52.934008276649394,60.07608441018337,3.4583333333333335,850
F_adaptive,4,0.625,2,AdaptiveGCN,0.0,0.4469342529773712,1.0,none,none,253,253,34,7032,84.621,0.8425,3,40.59480072176429,18.902618255199975,56.15696018294379,66.06773633190267,5.625,850
