Disease Name,Cases,Location Name,Country Code,Region Type,Lattitude,Longitude,Region Boundary,TimeStampStart,TimeStampEnd,Source File
Dengue Fever,9,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",05-Jul-2014 00:00:00,11-Jul-2014 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_41_no_29-english.pdf
Dengue Fever,64,Ratnapura,LKA,city,6.67685,80.40504,"{'west': 80.39185, 'south': 6.67436, 'east': 80.41107, 'north': 6.6896}",05-Jul-2014 00:00:00,11-Jul-2014 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_41_no_29-english.pdf
Dengue Fever,52,Kegalle,LKA,city,7.24909,80.35499,"{'west': 80.34374, 'south': 7.24466, 'east': 80.36349, 'north': 7.25467}",05-Jul-2014 00:00:00,11-Jul-2014 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_41_no_29-english.pdf
Dengue Fever,0,Kalmune,LKA,city,7.42081,81.82038,"{'west': 81.79167, 'south': 7.39353, 'east': 81.8445, 'north': 7.45169}",05-Jul-2014 00:00:00,11-Jul-2014 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_41_no_29-english.pdf
Dengue Fever,1259,SRILANKA,LKA,country,6.88398,79.90079,"{'west': 79.52073, 'south': 5.9187, 'east': 81.87909, 'north': 9.83574}",05-Jul-2014 00:00:00,11-Jul-2014 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_41_no_29-english.pdf
Dengue Fever,25,Colombo,LKA,city,6.93243,79.84588,"{'west': 79.82217, 'south': 6.86256, 'east': 79.88997, 'north': 6.98118}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/en_640feff0076ea_Vol_50_no_01-english.pdf
Dengue Fever,23,Gampaha,LKA,city,6.99555,80.92297,"{'west': 80.92049, 'south': 6.69864, 'east': 81.05956, 'north': 7.00913}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/en_640feff0076ea_Vol_50_no_01-english.pdf
Dengue Fever,74,Kalutara,LKA,city,6.58227,79.96151,"{'west': 79.95693, 'south': 6.57254, 'east': 79.96688, 'north': 6.59118}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/en_640feff0076ea_Vol_50_no_01-english.pdf
Dengue Fever,50,Kandy,LKA,city,7.29497,80.63867,"{'west': 80.59229, 'south': 7.24218, 'east': 80.65777, 'north': 7.3217}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/en_640feff0076ea_Vol_50_no_01-english.pdf
Dengue Fever,25,Matale,LKA,city,7.47354,80.62424,"{'west': 80.60563, 'south': 7.42466, 'east': 80.63226, 'north': 7.48865}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/en_640feff0076ea_Vol_50_no_01-english.pdf
Dengue Fever,3,NuwaraEliya,LKA,city,6.97375,80.76449,"{'west': 80.74499, 'south': 6.9247, 'east': 80.81502, 'north': 6.99217}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/en_640feff0076ea_Vol_50_no_01-english.pdf
Dengue Fever,28,Galle,LKA,city,6.03459,80.21702,"{'west': 80.17186, 'south': 6.02034, 'east': 80.24988, 'north': 6.09423}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/en_640feff0076ea_Vol_50_no_01-english.pdf
Dengue Fever,13,Hambantota,LKA,city,6.12845,81.12598,"{'west': 81.09705, 'south': 6.11608, 'east': 81.16193, 'north': 6.15419}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/en_640feff0076ea_Vol_50_no_01-english.pdf
Dengue Fever,22,Matara,LKA,city,5.94464,80.55015,"{'west': 80.50298, 'south': 5.93538, 'east': 80.57139, 'north': 5.9771}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/en_640feff0076ea_Vol_50_no_01-english.pdf
Dengue Fever,12,Jaffna,LKA,city,9.65876,80.01907,"{'west': 79.99777, 'south': 9.646, 'east': 80.05758, 'north': 9.69279}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/en_640feff0076ea_Vol_50_no_01-english.pdf
Dengue Fever,8,Kilinochchi,LKA,city,9.40854,80.40766,"{'west': 80.35301, 'south': 9.30657, 'east': 80.45792, 'north': 9.4388}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/en_640feff0076ea_Vol_50_no_01-english.pdf
Dengue Fever,7,Mannar,LKA,city,8.98508,79.90976,"{'west': 79.89545, 'south': 8.96972, 'east': 79.92752, 'north': 8.99724}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/en_640feff0076ea_Vol_50_no_01-english.pdf
Dengue Fever,1,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/en_640feff0076ea_Vol_50_no_01-english.pdf
Dengue Fever,4,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/en_640feff0076ea_Vol_50_no_01-english.pdf
Dengue Fever,23,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/en_640feff0076ea_Vol_50_no_01-english.pdf
Dengue Fever,3,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/en_640feff0076ea_Vol_50_no_01-english.pdf
Dengue Fever,23,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/en_640feff0076ea_Vol_50_no_01-english.pdf
Dengue Fever,51,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/en_640feff0076ea_Vol_50_no_01-english.pdf
Dengue Fever,21,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/en_640feff0076ea_Vol_50_no_01-english.pdf
Dengue Fever,9,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/en_640feff0076ea_Vol_50_no_01-english.pdf
Dengue Fever,9,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/en_640feff0076ea_Vol_50_no_01-english.pdf
Dengue Fever,29,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/en_640feff0076ea_Vol_50_no_01-english.pdf
Dengue Fever,5,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/en_640feff0076ea_Vol_50_no_01-english.pdf
Dengue Fever,26,Ratnapura,LKA,city,6.67685,80.40504,"{'west': 80.39185, 'south': 6.67436, 'east': 80.41107, 'north': 6.6896}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/en_640feff0076ea_Vol_50_no_01-english.pdf
Dengue Fever,46,Kegalle,LKA,city,7.24909,80.35499,"{'west': 80.34374, 'south': 7.24466, 'east': 80.36349, 'north': 7.25467}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/en_640feff0076ea_Vol_50_no_01-english.pdf
Dengue Fever,17,Kalmune,LKA,city,7.42081,81.82038,"{'west': 81.79167, 'south': 7.39353, 'east': 81.8445, 'north': 7.45169}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/en_640feff0076ea_Vol_50_no_01-english.pdf
Dengue Fever,14,SRILANKA,LKA,country,6.88398,79.90079,"{'west': 79.52073, 'south': 5.9187, 'east': 81.87909, 'north': 9.83574}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/en_640feff0076ea_Vol_50_no_01-english.pdf
Dengue Fever,332,Colombo,LKA,city,6.93243,79.84588,"{'west': 79.82217, 'south': 6.86256, 'east': 79.88997, 'north': 6.98118}",23-Jul-2016 00:00:00,29-Jul-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_32-english.pdf
Dengue Fever,52,Gampaha,LKA,city,6.99555,80.92297,"{'west': 80.92049, 'south': 6.69864, 'east': 81.05956, 'north': 7.00913}",23-Jul-2016 00:00:00,29-Jul-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_32-english.pdf
Dengue Fever,57,Kalutara,LKA,city,6.58227,79.96151,"{'west': 79.95693, 'south': 6.57254, 'east': 79.96688, 'north': 6.59118}",23-Jul-2016 00:00:00,29-Jul-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_32-english.pdf
Dengue Fever,204,Kandy,LKA,city,7.29497,80.63867,"{'west': 80.59229, 'south': 7.24218, 'east': 80.65777, 'north': 7.3217}",23-Jul-2016 00:00:00,29-Jul-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_32-english.pdf
Dengue Fever,27,Matale,LKA,city,7.47354,80.62424,"{'west': 80.60563, 'south': 7.42466, 'east': 80.63226, 'north': 7.48865}",23-Jul-2016 00:00:00,29-Jul-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_32-english.pdf
Dengue Fever,20,NuwaraEliya,LKA,city,6.97375,80.76449,"{'west': 80.74499, 'south': 6.9247, 'east': 80.81502, 'north': 6.99217}",23-Jul-2016 00:00:00,29-Jul-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_32-english.pdf
Dengue Fever,77,Galle,LKA,city,6.03459,80.21702,"{'west': 80.17186, 'south': 6.02034, 'east': 80.24988, 'north': 6.09423}",23-Jul-2016 00:00:00,29-Jul-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_32-english.pdf
Dengue Fever,20,Hambantota,LKA,city,6.12845,81.12598,"{'west': 81.09705, 'south': 6.11608, 'east': 81.16193, 'north': 6.15419}",23-Jul-2016 00:00:00,29-Jul-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_32-english.pdf
Dengue Fever,49,Matara,LKA,city,5.94464,80.55015,"{'west': 80.50298, 'south': 5.93538, 'east': 80.57139, 'north': 5.9771}",23-Jul-2016 00:00:00,29-Jul-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_32-english.pdf
Dengue Fever,61,Jaffna,LKA,city,9.65876,80.01907,"{'west': 79.99777, 'south': 9.646, 'east': 80.05758, 'north': 9.69279}",23-Jul-2016 00:00:00,29-Jul-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_32-english.pdf
Dengue Fever,1,Kilinochchi,LKA,city,9.40854,80.40766,"{'west': 80.35301, 'south': 9.30657, 'east': 80.45792, 'north': 9.4388}",23-Jul-2016 00:00:00,29-Jul-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_32-english.pdf
Dengue Fever,0,Mannar,LKA,city,8.98508,79.90976,"{'west': 79.89545, 'south': 8.96972, 'east': 79.92752, 'north': 8.99724}",23-Jul-2016 00:00:00,29-Jul-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_32-english.pdf
Dengue Fever,1,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",23-Jul-2016 00:00:00,29-Jul-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_32-english.pdf
Dengue Fever,7,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",23-Jul-2016 00:00:00,29-Jul-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_32-english.pdf
Dengue Fever,12,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",23-Jul-2016 00:00:00,29-Jul-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_32-english.pdf
Dengue Fever,4,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",23-Jul-2016 00:00:00,29-Jul-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_32-english.pdf
Dengue Fever,8,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",23-Jul-2016 00:00:00,29-Jul-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_32-english.pdf
Dengue Fever,99,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",23-Jul-2016 00:00:00,29-Jul-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_32-english.pdf
Dengue Fever,35,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",23-Jul-2016 00:00:00,29-Jul-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_32-english.pdf
Dengue Fever,11,Anuradhapura,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",23-Jul-2016 00:00:00,29-Jul-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_32-english.pdf
Dengue Fever,14,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",23-Jul-2016 00:00:00,29-Jul-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_32-english.pdf
Dengue Fever,27,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",23-Jul-2016 00:00:00,29-Jul-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_32-english.pdf
Dengue Fever,16,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",23-Jul-2016 00:00:00,29-Jul-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_32-english.pdf
Dengue Fever,108,Ratnapura,LKA,city,6.67685,80.40504,"{'west': 80.39185, 'south': 6.67436, 'east': 80.41107, 'north': 6.6896}",23-Jul-2016 00:00:00,29-Jul-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_32-english.pdf
Dengue Fever,21,Kegalle,LKA,city,7.24909,80.35499,"{'west': 80.34374, 'south': 7.24466, 'east': 80.36349, 'north': 7.25467}",23-Jul-2016 00:00:00,29-Jul-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_32-english.pdf
Dengue Fever,3,Kalmune,LKA,city,7.42081,81.82038,"{'west': 81.79167, 'south': 7.39353, 'east': 81.8445, 'north': 7.45169}",23-Jul-2016 00:00:00,29-Jul-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_32-english.pdf
Dengue Fever,1266,SRILANKA,LKA,country,6.88398,79.90079,"{'west': 79.52073, 'south': 5.9187, 'east': 81.87909, 'north': 9.83574}",23-Jul-2016 00:00:00,29-Jul-2016 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_43_no_32-english.pdf
Dengue Fever,420,Colombo,LKA,city,6.93243,79.84588,"{'west': 79.82217, 'south': 6.86256, 'east': 79.88997, 'north': 6.98118}",21-Sep-2019 00:00:00,27-Sep-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_40-english.pdf
Dengue Fever,240,Gampaha,LKA,city,6.99555,80.92297,"{'west': 80.92049, 'south': 6.69864, 'east': 81.05956, 'north': 7.00913}",21-Sep-2019 00:00:00,27-Sep-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_40-english.pdf
Dengue Fever,214,Kalutara,LKA,city,6.58227,79.96151,"{'west': 79.95693, 'south': 6.57254, 'east': 79.96688, 'north': 6.59118}",21-Sep-2019 00:00:00,27-Sep-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_40-english.pdf
Dengue Fever,246,Kandy,LKA,city,7.29497,80.63867,"{'west': 80.59229, 'south': 7.24218, 'east': 80.65777, 'north': 7.3217}",21-Sep-2019 00:00:00,27-Sep-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_40-english.pdf
Dengue Fever,17,Matale,LKA,city,7.47354,80.62424,"{'west': 80.60563, 'south': 7.42466, 'east': 80.63226, 'north': 7.48865}",21-Sep-2019 00:00:00,27-Sep-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_40-english.pdf
Dengue Fever,7,NuwaraEliya,LKA,city,6.97375,80.76449,"{'west': 80.74499, 'south': 6.9247, 'east': 80.81502, 'north': 6.99217}",21-Sep-2019 00:00:00,27-Sep-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_40-english.pdf
Dengue Fever,90,Galle,LKA,city,6.03459,80.21702,"{'west': 80.17186, 'south': 6.02034, 'east': 80.24988, 'north': 6.09423}",21-Sep-2019 00:00:00,27-Sep-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_40-english.pdf
Dengue Fever,58,Hambantota,LKA,city,6.12845,81.12598,"{'west': 81.09705, 'south': 6.11608, 'east': 81.16193, 'north': 6.15419}",21-Sep-2019 00:00:00,27-Sep-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_40-english.pdf
Dengue Fever,95,Matara,LKA,city,5.94464,80.55015,"{'west': 80.50298, 'south': 5.93538, 'east': 80.57139, 'north': 5.9771}",21-Sep-2019 00:00:00,27-Sep-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_40-english.pdf
Dengue Fever,46,Jaffna,LKA,city,9.65876,80.01907,"{'west': 79.99777, 'south': 9.646, 'east': 80.05758, 'north': 9.69279}",21-Sep-2019 00:00:00,27-Sep-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_40-english.pdf
Dengue Fever,4,Kilinochchi,LKA,city,9.40854,80.40766,"{'west': 80.35301, 'south': 9.30657, 'east': 80.45792, 'north': 9.4388}",21-Sep-2019 00:00:00,27-Sep-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_40-english.pdf
Dengue Fever,0,Mannar,LKA,city,8.98508,79.90976,"{'west': 79.89545, 'south': 8.96972, 'east': 79.92752, 'north': 8.99724}",21-Sep-2019 00:00:00,27-Sep-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_40-english.pdf
Dengue Fever,12,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",21-Sep-2019 00:00:00,27-Sep-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_40-english.pdf
Dengue Fever,0,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",21-Sep-2019 00:00:00,27-Sep-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_40-english.pdf
Dengue Fever,17,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",21-Sep-2019 00:00:00,27-Sep-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_40-english.pdf
Dengue Fever,0,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",21-Sep-2019 00:00:00,27-Sep-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_40-english.pdf
Dengue Fever,13,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",21-Sep-2019 00:00:00,27-Sep-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_40-english.pdf
Dengue Fever,58,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",21-Sep-2019 00:00:00,27-Sep-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_40-english.pdf
Dengue Fever,57,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",21-Sep-2019 00:00:00,27-Sep-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_40-english.pdf
Dengue Fever,15,Anuradhapura,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",21-Sep-2019 00:00:00,27-Sep-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_40-english.pdf
Dengue Fever,8,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",21-Sep-2019 00:00:00,27-Sep-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_40-english.pdf
Dengue Fever,34,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",21-Sep-2019 00:00:00,27-Sep-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_40-english.pdf
Dengue Fever,0,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",21-Sep-2019 00:00:00,27-Sep-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_40-english.pdf
Dengue Fever,88,Ratnapura,LKA,city,6.67685,80.40504,"{'west': 80.39185, 'south': 6.67436, 'east': 80.41107, 'north': 6.6896}",21-Sep-2019 00:00:00,27-Sep-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_40-english.pdf
Dengue Fever,110,Kegalle,LKA,city,7.24909,80.35499,"{'west': 80.34374, 'south': 7.24466, 'east': 80.36349, 'north': 7.25467}",21-Sep-2019 00:00:00,27-Sep-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_40-english.pdf
Dengue Fever,3,Kalmune,LKA,city,7.42081,81.82038,"{'west': 81.79167, 'south': 7.39353, 'east': 81.8445, 'north': 7.45169}",21-Sep-2019 00:00:00,27-Sep-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_40-english.pdf
Dengue Fever,1852,SRILANKA,LKA,country,6.88398,79.90079,"{'west': 79.52073, 'south': 5.9187, 'east': 81.87909, 'north': 9.83574}",21-Sep-2019 00:00:00,27-Sep-2019 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_46_no_40-english.pdf
Dengue Fever,10,Colombo,LKA,city,6.93243,79.84588,"{'west': 79.82217, 'south': 6.86256, 'east': 79.88997, 'north': 6.98118}",04-Apr-2020 00:00:00,10-Apr-2020 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_47_no_16-english_1.pdf
Dengue Fever,7,Gampaha,LKA,city,6.99555,80.92297,"{'west': 80.92049, 'south': 6.69864, 'east': 81.05956, 'north': 7.00913}",04-Apr-2020 00:00:00,10-Apr-2020 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_47_no_16-english_1.pdf
Dengue Fever,10,Kalutara,LKA,city,6.58227,79.96151,"{'west': 79.95693, 'south': 6.57254, 'east': 79.96688, 'north': 6.59118}",04-Apr-2020 00:00:00,10-Apr-2020 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_47_no_16-english_1.pdf
Dengue Fever,2,Kandy,LKA,city,7.29497,80.63867,"{'west': 80.59229, 'south': 7.24218, 'east': 80.65777, 'north': 7.3217}",04-Apr-2020 00:00:00,10-Apr-2020 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_47_no_16-english_1.pdf
Dengue Fever,0,Matale,LKA,city,7.47354,80.62424,"{'west': 80.60563, 'south': 7.42466, 'east': 80.63226, 'north': 7.48865}",04-Apr-2020 00:00:00,10-Apr-2020 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_47_no_16-english_1.pdf
Dengue Fever,0,NuwaraEliya,LKA,city,6.97375,80.76449,"{'west': 80.74499, 'south': 6.9247, 'east': 80.81502, 'north': 6.99217}",04-Apr-2020 00:00:00,10-Apr-2020 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_47_no_16-english_1.pdf
Dengue Fever,1,Galle,LKA,city,6.03459,80.21702,"{'west': 80.17186, 'south': 6.02034, 'east': 80.24988, 'north': 6.09423}",04-Apr-2020 00:00:00,10-Apr-2020 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_47_no_16-english_1.pdf
Dengue Fever,0,Hambantota,LKA,city,6.12845,81.12598,"{'west': 81.09705, 'south': 6.11608, 'east': 81.16193, 'north': 6.15419}",04-Apr-2020 00:00:00,10-Apr-2020 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_47_no_16-english_1.pdf
Dengue Fever,0,Matara,LKA,city,5.94464,80.55015,"{'west': 80.50298, 'south': 5.93538, 'east': 80.57139, 'north': 5.9771}",04-Apr-2020 00:00:00,10-Apr-2020 00:00:00,Data/Sri Lanka Weekly Reports Post 2013/vol_47_no_16-english_1.pdf
