district,date,ndvi,valid_pixels,pixels
Batticaloa,2022-08-29,0.5705114268440145,1654,1681
Batticaloa,2022-09-14,0.5890068113321277,1659,1681
Batticaloa,2022-09-30,0.5299260559190958,1681,1681
Batticaloa,2022-10-16,0.5538454761904762,1680,1681
Batticaloa,2022-11-01,0.5350387864366448,1681,1681
Batticaloa,2022-11-17,0.6815561340514663,1671,1681
Batticaloa,2022-12-03,0.2733440809042237,1681,1681
Batticaloa,2022-12-19,0.6407218844984803,1645,1681
Batticaloa,2023-01-01,0.7301314626865673,1675,1681
Batticaloa,2023-01-17,0.5395880810488677,1678,1681
Batticaloa,2023-02-02,0.5417126710291493,1681,1681
Batticaloa,2023-02-18,0.588410647307925,1653,1681
Batticaloa,2023-03-06,0.48958596073765615,1681,1681
Batticaloa,2023-03-22,0.5725498512790007,1681,1681
Batticaloa,2023-04-07,0.5525161213563355,1681,1681
Batticaloa,2023-04-23,0.5756314098750744,1681,1681
Batticaloa,2023-05-09,0.6328045211183819,1681,1681
Batticaloa,2023-05-25,0.5775761451516954,1681,1681
Batticaloa,2023-06-10,0.5706558001189769,1681,1681
Batticaloa,2023-06-26,0.5545088637715646,1681,1681
Batticaloa,2023-07-12,0.5111823319452706,1681,1681
Batticaloa,2023-07-28,0.4296400595238095,1680,1681
Batticaloa,2023-08-13,0.42878979104477616,1675,1681
Batticaloa,2023-08-29,0.40597968843618937,1669,1681
Batticaloa,2023-09-14,0.43489275014979034,1669,1681
Batticaloa,2023-09-30,0.4813443236714976,1656,1681
Batticaloa,2023-10-16,0.5465554761904762,1680,1681
Batticaloa,2023-11-01,0.5549588164973102,1673,1681
Batticaloa,2023-11-17,0.7076663647342996,1656,1681
Batticaloa,2023-12-03,0.7560814328358209,1675,1681
Batticaloa,2023-12-19,0.6267163973668463,1671,1681
Batticaloa,2024-01-01,0.6594385039852851,1631,1681
Batticaloa,2024-01-17,0.5967875521143539,1679,1681
Batticaloa,2024-02-02,0.5096760699216396,1659,1681
Batticaloa,2024-02-18,0.4106881547619048,1680,1681
Batticaloa,2024-03-05,0.540947020262217,1678,1681
Batticaloa,2024-03-21,0.5408941354292625,1654,1681
Colombo,2012-09-13,0.606558536585366,1681,1681
Colombo,2012-09-29,0.6610904223676384,1681,1681
Colombo,2012-10-15,0.6657455681142177,1681,1681
Colombo,2012-10-31,0.6506558001189768,1681,1681
Colombo,2012-11-16,0.6749966091612136,1681,1681
Colombo,2012-12-02,0.7049766805472933,1681,1681
Colombo,2012-12-18,0.7336040452111838,1681,1681
Colombo,2013-01-01,0.7377525282569899,1681,1681
Colombo,2013-01-17,0.6990499107674004,1681,1681
Colombo,2013-02-02,0.6544859607376562,1681,1681
Colombo,2013-02-18,0.6452325996430697,1681,1681
Colombo,2013-03-06,0.6794856632956574,1681,1681
Colombo,2013-03-22,0.6993728732897085,1681,1681
Colombo,2013-04-07,0.6260663295657347,1681,1681
Colombo,2013-04-23,0.49029446757882217,1681,1681
Colombo,2013-05-09,0.5413468173706127,1681,1681
Colombo,2013-05-25,0.5247753123140988,1681,1681
Colombo,2013-06-10,0.39228346222486615,1681,1681
Colombo,2013-06-26,0.513076502082094,1681,1681
Colombo,2013-07-12,0.4816683521713266,1681,1681
Colombo,2013-07-28,0.46285603807257586,1681,1681
Colombo,2013-08-13,0.5227483640690066,1681,1681
Colombo,2013-08-29,0.6321051160023795,1681,1681
Colombo,2013-09-14,0.579050267697799,1681,1681
Colombo,2013-09-30,0.6018036882807853,1681,1681
Colombo,2013-10-16,0.5260736466389054,1681,1681
Colombo,2013-11-01,0.6996751338488995,1681,1681
Colombo,2013-11-17,0.680039262343843,1681,1681
Colombo,2013-12-03,0.6909610350981559,1681,1681
Colombo,2013-12-19,0.6875991671624033,1681,1681
Colombo,2014-01-01,0.6781425342058299,1681,1681
Colombo,2014-01-17,0.6813205829863177,1681,1681
Colombo,2014-02-02,0.6319405116002379,1681,1681
Colombo,2014-02-18,0.6129391433670435,1681,1681
Colombo,2014-03-06,0.6024184414039263,1681,1681
Colombo,2014-03-22,0.6106240333135039,1681,1681
Colombo,2014-04-07,0.6672880428316479,1681,1681
Colombo,2014-04-23,0.6841344437834622,1681,1681
Colombo,2014-05-09,0.5284498512790007,1681,1681
Colombo,2014-05-25,0.5737048780487806,1681,1681
Colombo,2014-06-10,0.4270474122546104,1681,1681
Colombo,2014-06-26,0.422475252825699,1681,1681
Colombo,2014-07-12,0.5655403331350387,1681,1681
Colombo,2014-07-28,0.48706377156454495,1681,1681
Colombo,2014-08-13,0.5714782867340868,1681,1681
Colombo,2014-08-29,0.505609756097561,1681,1681
Colombo,2014-09-14,0.6515257584770969,1681,1681
Colombo,2014-09-30,0.5399550267697799,1681,1681
Colombo,2014-10-16,0.6405345627602618,1681,1681
Colombo,2014-11-01,0.6706079119571684,1681,1681
Colombo,2014-11-17,0.6756988697204045,1681,1681
Colombo,2014-12-03,0.6990723973825104,1681,1681
Colombo,2014-12-19,0.7215496728138013,1681,1681
Colombo,2015-01-01,0.7020324806662701,1681,1681
Colombo,2015-01-17,0.6702533016061868,1681,1681
Colombo,2015-02-02,0.6569649613325401,1681,1681
Colombo,2015-02-18,0.6346936942296252,1681,1681
Colombo,2015-03-06,0.6408696014277216,1681,1681
Colombo,2015-03-22,0.622460261748959,1681,1681
Colombo,2015-04-07,0.6733431290898275,1681,1681
Colombo,2015-04-23,0.612724747174301,1681,1681
Colombo,2015-05-09,0.7025196311719215,1681,1681
Colombo,2015-05-25,0.5985647828673409,1681,1681
Colombo,2015-06-10,0.6003234979179061,1681,1681
Colombo,2015-06-26,0.6576322427126711,1681,1681
Colombo,2015-07-12,0.4109725758477097,1681,1681
Colombo,2015-07-28,0.5942531231409874,1681,1681
Colombo,2015-08-13,0.6449716835217133,1681,1681
Colombo,2015-08-29,0.613931766805473,1681,1681
Colombo,2015-09-14,0.6517212968471149,1681,1681
Colombo,2015-09-30,0.6711741820345033,1681,1681
Colombo,2015-10-16,0.6091438429506246,1681,1681
Colombo,2015-11-01,0.53700249851279,1681,1681
Colombo,2015-11-17,0.6990287923854849,1681,1681
Colombo,2015-12-03,0.7200925639500299,1681,1681
Colombo,2015-12-19,0.7255340868530638,1681,1681
Colombo,2016-01-01,0.7149160618679358,1681,1681
Colombo,2016-01-17,0.6656800713860798,1681,1681
Colombo,2016-02-02,0.6417847709696609,1681,1681
Colombo,2016-02-18,0.6695142772159429,1681,1681
Colombo,2016-03-05,0.5931886377156455,1681,1681
Colombo,2016-03-21,0.6150648423557407,1681,1681
Colombo,2016-04-06,0.6409850089232599,1681,1681
Colombo,2016-04-22,0.698517013682332,1681,1681
Colombo,2016-05-08,0.4136681142177276,1681,1681
Colombo,2016-05-24,0.5856083283759668,1681,1681
Colombo,2016-06-09,0.5790692444973231,1681,1681
Colombo,2016-06-25,0.6214256395002975,1681,1681
Colombo,2016-07-11,0.5299657941701369,1681,1681
Colombo,2016-07-27,0.6030148720999405,1681,1681
Colombo,2016-08-12,0.4231515764425937,1681,1681
Colombo,2016-08-28,0.4692869720404521,1681,1681
Colombo,2016-09-13,0.397061748958953,1681,1681
Colombo,2016-09-29,0.5876698988697204,1681,1681
Colombo,2016-10-15,0.47043991671624036,1681,1681
Colombo,2016-10-31,0.5514140392623439,1681,1681
Colombo,2016-11-16,0.6637541939321833,1681,1681
Colombo,2016-12-02,0.6548113622843545,1681,1681
Colombo,2016-12-18,0.6667703152885188,1681,1681
Colombo,2017-01-01,0.6661287923854848,1681,1681
Colombo,2017-01-17,0.640092266508031,1681,1681
Colombo,2017-02-02,0.6603856632956574,1681,1681
Colombo,2017-02-18,0.6499291493158834,1681,1681
Colombo,2017-03-06,0.6335007138607972,1681,1681
Colombo,2017-03-22,0.6409048185603807,1681,1681
Colombo,2017-04-07,0.5100786436644854,1681,1681
Colombo,2017-04-23,0.5686003569303986,1681,1681
Colombo,2017-05-09,0.5177803688280785,1681,1681
Colombo,2017-05-25,0.4025841760856633,1681,1681
Colombo,2017-06-10,0.5884089827483641,1681,1681
Colombo,2017-06-26,0.648171505056514,1681,1681
Colombo,2017-07-12,0.5806913146936348,1681,1681
Colombo,2017-07-28,0.3882944675788222,1681,1681
Colombo,2017-08-13,0.5701749553837002,1681,1681
Colombo,2017-08-29,0.6612888756692445,1681,1681
Colombo,2017-09-14,0.5729425936942296,1681,1681
Colombo,2017-09-30,0.5170830458060679,1681,1681
Colombo,2017-10-16,0.6342020226055919,1681,1681
Colombo,2017-11-01,0.6684632956573469,1681,1681
Colombo,2017-11-17,0.5380396787626414,1681,1681
Colombo,2017-12-03,0.693328256989887,1681,1681
Colombo,2017-12-19,0.6962239143367044,1681,1681
Colombo,2018-01-01,0.657548007138608,1681,1681
Colombo,2018-01-17,0.6442803688280786,1681,1681
Colombo,2018-02-02,0.6390478286734088,1681,1681
Colombo,2018-02-18,0.6219484235574063,1681,1681
Colombo,2018-03-06,0.6216169541939323,1681,1681
Colombo,2018-03-22,0.6035589530041643,1681,1681
Colombo,2018-04-07,0.628378524687686,1681,1681
Colombo,2018-04-23,0.6310261748958953,1681,1681
Colombo,2018-05-09,0.4824471743010113,1681,1681
Colombo,2018-05-25,0.47263432480666273,1681,1681
Colombo,2018-06-10,0.44228126115407496,1681,1681
Colombo,2018-06-26,0.5890558596073766,1681,1681
Colombo,2018-07-12,0.5451753718024985,1681,1681
Colombo,2018-07-28,0.4741167162403332,1681,1681
Colombo,2018-08-13,0.5059636525877454,1681,1681
Colombo,2018-08-29,0.6010421177870316,1681,1681
Colombo,2018-09-14,0.5237516954193933,1681,1681
Colombo,2018-09-30,0.40888132064247473,1681,1681
Colombo,2018-10-16,0.5786869125520523,1681,1681
Colombo,2018-11-01,0.674117727543129,1681,1681
Colombo,2018-11-17,0.6878883997620464,1681,1681
Colombo,2018-12-03,0.6847575847709697,1681,1681
Colombo,2018-12-19,0.6791813801308745,1681,1681
Colombo,2019-01-01,0.67009250446163,1681,1681
Colombo,2019-01-17,0.6320992861392029,1681,1681
Colombo,2019-02-02,0.6211502082093991,1681,1681
Colombo,2019-02-18,0.6200807257584772,1681,1681
Colombo,2019-03-06,0.6179784057108864,1681,1681
Colombo,2019-03-22,0.6253549077929804,1681,1681
Colombo,2019-04-07,0.6219681737061273,1681,1681
Colombo,2019-04-23,0.6251503866745985,1681,1681
Colombo,2019-05-09,0.5792597263533611,1681,1681
Colombo,2019-05-25,0.5833223676383106,1681,1681
Colombo,2019-06-10,0.6002476502082095,1681,1681
Colombo,2019-06-26,0.605412380952381,1680,1681
Colombo,2019-07-12,0.44038572278405713,1681,1681
Colombo,2019-07-28,0.5892121356335516,1681,1681
Colombo,2019-08-13,0.5094114812611541,1681,1681
Colombo,2019-08-29,0.5610613920285545,1681,1681
Colombo,2019-09-14,0.40982135633551464,1681,1681
Colombo,2019-09-30,0.6502028554431886,1681,1681
Colombo,2019-10-16,0.658819274241523,1681,1681
Colombo,2019-11-01,0.6346732897085069,1681,1681
Colombo,2019-11-17,0.676761748958953,1681,1681
Colombo,2019-12-03,0.6886027364663891,1681,1681
Colombo,2019-12-19,0.7012728732897086,1681,1681
Colombo,2020-01-01,0.6830469958358121,1681,1681
Colombo,2020-01-17,0.6688390243902439,1681,1681
Colombo,2020-02-02,0.6248588935157645,1681,1681
Colombo,2020-02-18,0.6011471743010113,1681,1681
Colombo,2020-03-05,0.5639403926234384,1681,1681
Colombo,2020-03-21,0.6160334324806663,1681,1681
Colombo,2020-04-06,0.6435674003569304,1681,1681
Colombo,2020-04-22,0.5590345627602618,1681,1681
Colombo,2020-05-08,0.5583508030933969,1681,1681
Colombo,2020-05-24,0.6688901844140392,1681,1681
Colombo,2020-06-09,0.5888548483045807,1681,1681
Colombo,2020-06-25,0.7455791195716835,1681,1681
Colombo,2020-07-11,0.6248220701963118,1681,1681
Colombo,2020-07-27,0.5360629982153481,1681,1681
Colombo,2020-08-12,0.6373776918500892,1681,1681
Colombo,2020-08-28,0.5136873289708507,1681,1681
Colombo,2020-09-13,0.5067925044616299,1681,1681
Colombo,2020-09-29,0.45212248661511006,1681,1681
Colombo,2020-10-15,0.5581376561570494,1681,1681
Colombo,2020-10-31,0.6386088042831648,1681,1681
Colombo,2020-11-16,0.6072408685306365,1681,1681
Colombo,2020-12-02,0.7193151695419393,1681,1681
Colombo,2020-12-18,0.7417643069601428,1681,1681
Colombo,2021-01-01,0.7135782867340869,1681,1681
Colombo,2021-01-17,0.683019274241523,1681,1681
Colombo,2021-02-02,0.6290861392028555,1681,1681
Colombo,2021-02-18,0.6230418203450327,1681,1681
Colombo,2021-03-06,0.6148745389649019,1681,1681
Colombo,2021-03-22,0.6192959547888163,1681,1681
Colombo,2021-04-07,0.5609961332540154,1681,1681
Colombo,2021-04-23,0.6161224271267104,1681,1681
Colombo,2021-05-09,0.5645318262938727,1681,1681
Colombo,2021-05-25,0.5427373587150506,1681,1681
Colombo,2021-06-10,0.5859248661511006,1681,1681
Colombo,2021-06-26,0.5227977989292089,1681,1681
Colombo,2021-07-12,0.5851358120166568,1681,1681
Colombo,2021-07-28,0.5046451516954193,1681,1681
Colombo,2021-08-13,0.6665308149910768,1681,1681
Colombo,2021-08-29,0.5801570493753718,1681,1681
Colombo,2021-09-14,0.5108410469958358,1681,1681
Colombo,2021-09-30,0.5668684711481261,1681,1681
Colombo,2021-10-16,0.6560010707911957,1681,1681
Colombo,2021-11-01,0.56257751338489,1681,1681
Colombo,2021-11-17,0.6849817965496728,1681,1681
Colombo,2021-12-03,0.6909493753718026,1681,1681
Colombo,2021-12-19,0.6805965496728138,1681,1681
Colombo,2022-01-01,0.696213503866746,1681,1681
Colombo,2022-01-17,0.6642892325996431,1681,1681
Colombo,2022-02-02,0.6332914336704343,1681,1681
Colombo,2022-02-18,0.6389775728732897,1681,1681
Colombo,2022-03-06,0.6433433670434265,1681,1681
Colombo,2022-03-22,0.6128388459250447,1681,1681
Colombo,2022-04-07,0.5961866151100536,1681,1681
Colombo,2022-04-23,0.5601453301606187,1681,1681
Colombo,2022-05-09,0.5584723973825104,1681,1681
Colombo,2022-05-25,0.4311744794765021,1681,1681
Colombo,2022-06-10,0.5461520523497918,1681,1681
Colombo,2022-06-26,0.6548186198691256,1681,1681
Colombo,2022-07-12,0.5524928613920286,1681,1681
Colombo,2022-07-28,0.5361087447947651,1681,1681
Colombo,2022-08-13,0.50603497917906,1681,1681
Colombo,2022-08-29,0.540676502082094,1681,1681
Colombo,2022-09-14,0.5962245092207019,1681,1681
Colombo,2022-09-30,0.49415508625817967,1681,1681
Colombo,2022-10-16,0.6831311124330756,1681,1681
Colombo,2022-11-01,0.6158196906603213,1681,1681
Colombo,2022-11-17,0.6579298036882808,1681,1681
Colombo,2022-12-03,0.6523224271267104,1681,1681
Colombo,2022-12-19,0.6698352171326591,1681,1681
Colombo,2023-01-01,0.6910033908387865,1681,1681
Colombo,2023-01-17,0.6727666270077335,1681,1681
Colombo,2023-02-02,0.6521835217132659,1681,1681
Colombo,2023-02-18,0.6440672813801309,1681,1681
Colombo,2023-03-06,0.6684740630577037,1681,1681
Colombo,2023-03-22,0.6550175490779299,1681,1681
Colombo,2023-04-07,0.6183666864961334,1681,1681
Colombo,2023-04-23,0.3982723973825104,1681,1681
Colombo,2023-05-09,0.5353648423557407,1681,1681
Colombo,2023-05-25,0.5746746579417014,1681,1681
Colombo,2023-06-10,0.6358105294467579,1681,1681
Colombo,2023-06-26,0.5432940511600238,1681,1681
Colombo,2023-07-12,0.5728074955383701,1681,1681
Colombo,2023-07-28,0.5104337299226651,1681,1681
Colombo,2023-08-13,0.6122744199881024,1681,1681
Colombo,2023-08-29,0.5467023795359904,1681,1681
Colombo,2023-09-14,0.5462503271861987,1681,1681
Colombo,2023-09-30,0.5733852468768591,1681,1681
Colombo,2023-10-16,0.6848773349196907,1681,1681
Colombo,2023-11-01,0.7132531826293873,1681,1681
Colombo,2023-11-17,0.6764301606186794,1681,1681
Colombo,2023-12-03,0.6440878048780488,1681,1681
Colombo,2023-12-19,0.7012170731707317,1681,1681
Colombo,2024-01-01,0.7222165972635337,1681,1681
Colombo,2024-01-17,0.6815659131469364,1681,1681
Colombo,2024-02-02,0.6707337894110649,1681,1681
Colombo,2024-02-18,0.6511698393813207,1681,1681
Colombo,2024-03-05,0.619682748364069,1681,1681
Colombo,2024-03-21,0.6372042831647828,1681,1681
Galle,2012-09-13,0.5566107079119572,1681,1681
Galle,2012-09-29,0.7191408333333335,1680,1681
Galle,2012-10-15,0.7111659131469363,1681,1681
Galle,2012-10-31,0.7726151695419393,1681,1681
Galle,2012-11-16,0.7986048780487806,1681,1681
Galle,2012-12-02,0.7614878643664486,1681,1681
Galle,2012-12-18,0.7904814396192743,1681,1681
Galle,2013-01-01,0.6073409280190363,1681,1681
Galle,2013-01-17,0.8223973825104106,1681,1681
Galle,2013-02-02,0.7035794170136824,1681,1681
Galle,2013-02-18,0.7843643069601428,1681,1681
Galle,2013-03-06,0.7492244497323023,1681,1681
Galle,2013-03-22,0.7032360499702558,1681,1681
Galle,2013-04-07,0.7608085663295658,1681,1681
Galle,2013-04-23,0.7652883997620464,1681,1681
Galle,2013-05-09,0.6118897085068412,1681,1681
Galle,2013-05-25,0.5609346817370613,1681,1681
Galle,2013-06-10,0.5500936347412255,1681,1681
Galle,2013-06-26,0.6884042236763831,1681,1681
Galle,2013-07-12,0.5026829268292683,1681,1681
Galle,2013-07-28,0.5882166567519334,1681,1681
Galle,2013-08-13,0.6185023795359905,1681,1681
Galle,2013-08-29,0.660927245687091,1681,1681
Galle,2013-09-14,0.6195076190476191,1680,1681
Galle,2013-09-30,0.7742933372992267,1681,1681
Galle,2013-10-16,0.6752254015466984,1681,1681
Galle,2013-11-01,0.7638745984533016,1681,1681
Galle,2013-11-17,0.7670847114812612,1681,1681
Galle,2013-12-03,0.6914022010707912,1681,1681
Galle,2013-12-19,0.8187119571683522,1681,1681
Galle,2014-01-01,0.8203384295062462,1681,1681
Galle,2014-01-17,0.7925368233194527,1681,1681
Galle,2014-02-02,0.8013906603212374,1681,1681
Galle,2014-02-18,0.7464678762641286,1681,1681
Galle,2014-03-06,0.749103271861987,1681,1681
Galle,2014-03-22,0.7957237953599049,1681,1681
Galle,2014-04-07,0.7102760856632957,1681,1681
Galle,2014-04-23,0.6683617261904762,1680,1681
Galle,2014-05-09,0.6828784651992862,1681,1681
Galle,2014-05-25,0.670961748958953,1681,1681
Galle,2014-06-10,0.6762881023200477,1681,1681
Galle,2014-06-26,0.5884977989292088,1681,1681
Galle,2014-07-12,0.5907588935157645,1681,1681
Galle,2014-07-28,0.5890787031528852,1681,1681
Galle,2014-08-13,0.698082748364069,1681,1681
Galle,2014-08-29,0.6445565734681737,1681,1681
Galle,2014-09-14,0.6230698988697204,1681,1681
Galle,2014-09-30,0.6657546698393814,1681,1681
Galle,2014-10-16,0.718125520523498,1681,1681
Galle,2014-11-01,0.7736775728732898,1681,1681
Galle,2014-11-17,0.7335330952380953,1680,1681
Galle,2014-12-03,0.7885306365258775,1681,1681
Galle,2014-12-19,0.8121045806067817,1681,1681
Galle,2015-01-01,0.8115533610945866,1681,1681
Galle,2015-01-17,0.7979926829268293,1681,1681
Galle,2015-02-02,0.7322518143961928,1681,1681
Galle,2015-02-18,0.7686137418203451,1681,1681
Galle,2015-03-06,0.7893055919095777,1681,1681
Galle,2015-03-22,0.7688132064247473,1681,1681
Galle,2015-04-07,0.7904462819750149,1681,1681
Galle,2015-04-23,0.641149494348602,1681,1681
Galle,2015-05-09,0.7255188690476191,1680,1681
Galle,2015-05-25,0.7031713860797145,1681,1681
Galle,2015-06-10,0.6753386674598454,1681,1681
Galle,2015-06-26,0.7250978584176087,1681,1681
Galle,2015-07-12,0.4754524092801904,1681,1681
Galle,2015-07-28,0.7064276026174897,1681,1681
Galle,2015-08-13,0.6141192742415229,1681,1681
Galle,2015-08-29,0.7509168947055325,1681,1681
Galle,2015-09-14,0.6704406900654373,1681,1681
Galle,2015-09-30,0.739893753718025,1681,1681
Galle,2015-10-16,0.6719541344437835,1681,1681
Galle,2015-11-01,0.7484369422962522,1681,1681
Galle,2015-11-17,0.8005027364663891,1681,1681
Galle,2015-12-03,0.8217406900654373,1681,1681
Galle,2015-12-19,0.8285161213563356,1681,1681
Galle,2016-01-01,0.8210448542534207,1681,1681
Galle,2016-01-17,0.785384473527662,1681,1681
Galle,2016-02-02,0.8048179060083284,1681,1681
Galle,2016-02-18,0.8284538370017847,1681,1681
Galle,2016-03-05,0.7962189767995241,1681,1681
Galle,2016-03-21,0.7841934562760262,1681,1681
Galle,2016-04-06,0.821173765615705,1681,1681
Galle,2016-04-22,0.790025520523498,1681,1681
Galle,2016-05-08,0.7105920880428317,1681,1681
Galle,2016-05-24,0.7042067221891731,1681,1681
Galle,2016-06-09,0.5983098155859607,1681,1681
Galle,2016-06-25,0.7042753123140988,1681,1681
Galle,2016-07-11,0.6807022605591909,1681,1681
Galle,2016-07-27,0.6357525282569899,1681,1681
Galle,2016-08-12,0.5169071386079714,1681,1681
Galle,2016-08-28,0.5110204045211184,1681,1681
Galle,2016-09-13,0.5748127305175491,1681,1681
Galle,2016-09-29,0.7270683521713266,1681,1681
Galle,2016-10-15,0.7286950624628198,1681,1681
Galle,2016-10-31,0.7678696014277216,1681,1681
Galle,2016-11-16,0.649993753718025,1681,1681
Galle,2016-12-02,0.8009834027364664,1681,1681
Galle,2016-12-18,0.8285922665080309,1681,1681
Galle,2017-01-01,0.826122784057109,1681,1681
Galle,2017-01-17,0.815755978584176,1681,1681
Galle,2017-02-02,0.8110776918500893,1681,1681
Galle,2017-02-18,0.7514584176085664,1681,1681
Galle,2017-03-06,0.7627792980368829,1681,1681
Galle,2017-03-22,0.7997816180844736,1681,1681
Galle,2017-04-07,0.6980182034503273,1681,1681
Galle,2017-04-23,0.8186944675788221,1681,1681
Galle,2017-05-09,0.6363064285714286,1680,1681
Galle,2017-05-25,0.5908102320047591,1681,1681
Galle,2017-06-10,0.6230553571428572,1680,1681
Galle,2017-06-26,0.720097025580012,1681,1681
Galle,2017-07-12,0.6182434265318263,1681,1681
Galle,2017-07-28,0.5760480666270078,1681,1681
Galle,2017-08-13,0.6406929208804283,1681,1681
Galle,2017-08-29,0.6919661511005354,1681,1681
Galle,2017-09-14,0.740966508030934,1681,1681
Galle,2017-09-30,0.6940453301606188,1681,1681
Galle,2017-10-16,0.6321563355145747,1681,1681
Galle,2017-11-01,0.6987955383700178,1681,1681
Galle,2017-11-17,0.587154253420583,1681,1681
Galle,2017-12-03,0.8083263533610946,1681,1681
Galle,2017-12-19,0.8294138607971445,1681,1681
Galle,2018-01-01,0.8242535990481856,1681,1681
Galle,2018-01-17,0.7989070791195717,1681,1681
Galle,2018-02-02,0.787774003569304,1681,1681
Galle,2018-02-18,0.7684613325401547,1681,1681
Galle,2018-03-06,0.8138030933967877,1681,1681
Galle,2018-03-22,0.7949088637715647,1681,1681
Galle,2018-04-07,0.8000860797144558,1681,1681
Galle,2018-04-23,0.5378569303985723,1681,1681
Galle,2018-05-09,0.5858954788816181,1681,1681
Galle,2018-05-25,0.6814569898869721,1681,1681
Galle,2018-06-10,0.5007495538370018,1681,1681
Galle,2018-06-26,0.7285356930398572,1681,1681
Galle,2018-07-12,0.7148174301011303,1681,1681
Galle,2018-07-28,0.6262632361689471,1681,1681
Galle,2018-08-13,0.4361917906008329,1681,1681
Galle,2018-08-29,0.7778141582391435,1681,1681
Galle,2018-09-14,0.7295567519333731,1681,1681
Galle,2018-09-30,0.6804018441403926,1681,1681
Galle,2018-10-16,0.7552666270077335,1681,1681
Galle,2018-11-01,0.814911005353956,1681,1681
Galle,2018-11-17,0.7609909577632362,1681,1681
Galle,2018-12-03,0.8101179060083284,1681,1681
Galle,2018-12-19,0.81897751338489,1681,1681
Galle,2019-01-01,0.8067991671624034,1681,1681
Galle,2019-01-17,0.7859180844735277,1681,1681
Galle,2019-02-02,0.8019179060083285,1681,1681
Galle,2019-02-18,0.7795620464009518,1681,1681
Galle,2019-03-06,0.7935163593099346,1681,1681
Galle,2019-03-22,0.7976281380130875,1681,1681
Galle,2019-04-07,0.7355897497020263,1678,1681
Galle,2019-04-23,0.8093970255800119,1681,1681
Galle,2019-05-09,0.7374973230220108,1681,1681
Galle,2019-05-25,0.7191578822129685,1681,1681
Galle,2019-06-10,0.517527007733492,1681,1681
Galle,2019-06-26,0.6673190362879239,1681,1681
Galle,2019-07-12,0.5974162998215349,1681,1681
Galle,2019-07-28,0.6602161808447353,1681,1681
Galle,2019-08-13,0.41028245092207016,1681,1681
Galle,2019-08-29,0.7366453301606187,1681,1681
Galle,2019-09-14,0.7636573468173706,1681,1681
Galle,2019-09-30,0.8413821534800715,1681,1681
Galle,2019-10-16,0.49461719214753125,1681,1681
Galle,2019-11-01,0.7941478286734087,1681,1681
Galle,2019-11-17,0.7881255800118977,1681,1681
Galle,2019-12-03,0.8182376561570494,1681,1681
Galle,2019-12-19,0.8223608566329565,1681,1681
Galle,2020-01-01,0.8296502082093992,1681,1681
Galle,2020-01-17,0.7994660321237359,1681,1681
Galle,2020-02-02,0.8063725163593101,1681,1681
Galle,2020-02-18,0.8142936347412255,1681,1681
Galle,2020-03-05,0.7785265913146937,1681,1681
Galle,2020-03-21,0.772350267697799,1681,1681
Galle,2020-04-06,0.7905145746579417,1681,1681
Galle,2020-04-22,0.6665435455086258,1681,1681
Galle,2020-05-08,0.7760013087447948,1681,1681
Galle,2020-05-24,0.7833362879238549,1681,1681
Galle,2020-06-09,0.819443010113028,1681,1681
Galle,2020-06-25,0.6862889351576443,1681,1681
Galle,2020-07-11,0.5435035693039858,1681,1681
Galle,2020-07-27,0.3987447352766211,1681,1681
Galle,2020-08-12,0.742682748364069,1681,1681
Galle,2020-08-28,0.4876687091017252,1681,1681
Galle,2020-09-13,0.5127595238095238,1680,1681
Galle,2020-09-29,0.7016274241522904,1681,1681
Galle,2020-10-15,0.5831739440809043,1681,1681
Galle,2020-10-31,0.692449494348602,1681,1681
Galle,2020-11-16,0.7685787031528852,1681,1681
Galle,2020-12-02,0.8151691850089233,1681,1681
Galle,2020-12-18,0.7998655562165379,1681,1681
Galle,2021-01-01,0.5878710886377156,1681,1681
Galle,2021-01-17,0.8480723378941106,1681,1681
Galle,2021-02-02,0.8417861986912553,1681,1681
Galle,2021-02-18,0.7789703152885188,1681,1681
Galle,2021-03-06,0.781749018441404,1681,1681
Galle,2021-03-22,0.7822042831647829,1681,1681
Galle,2021-04-07,0.7805506246281976,1681,1681
Galle,2021-04-23,0.7800071980963712,1681,1681
Galle,2021-05-09,0.655646281975015,1681,1681
Galle,2021-05-25,0.5189121356335515,1681,1681
Galle,2021-06-10,0.7250314472900536,1679,1681
Galle,2021-06-26,0.6572665675193338,1681,1681
Galle,2021-07-12,0.6229116002379537,1681,1681
Galle,2021-07-28,0.6190691255205236,1681,1681
Galle,2021-08-13,0.7159296847114813,1681,1681
Galle,2021-08-29,0.656780249851279,1681,1681
Galle,2021-09-14,0.6980098155859608,1681,1681
Galle,2021-09-30,0.6407938132064248,1681,1681
Galle,2021-10-16,0.6937029744199882,1681,1681
Galle,2021-11-01,0.7630657941701369,1681,1681
Galle,2021-11-17,0.8418381320642475,1681,1681
Galle,2021-12-03,0.8096532421177871,1681,1681
Galle,2021-12-19,0.8104809637120761,1681,1681
Galle,2022-01-01,0.7865608566329566,1681,1681
Galle,2022-01-17,0.7988265913146937,1681,1681
Galle,2022-02-02,0.795222248661511,1681,1681
Galle,2022-02-18,0.793982748364069,1681,1681
Galle,2022-03-06,0.6339975609756098,1681,1681
Galle,2022-03-22,0.7293742415229031,1681,1681
Galle,2022-04-07,0.7816531826293873,1681,1681
Galle,2022-04-23,0.644291017251636,1681,1681
