arch,increment,origin,seed,RMSE,MAE,n_windows,n_artifact,RMSE_clean,MAE_clean,growth_max,growth_p99,growth_min
STGAT,spatial,0.85,12,67.5189437866211,16.50852394104004,68,6,22.471529006958008,9.114546775817871,0.015732169151306152,0.011289834976196289,-0.05069684982299805
STGAT,spatial,0.85,13,67.66963958740234,16.53407859802246,68,6,22.563119888305664,9.130990028381348,0.019504547119140625,0.019504070281982422,-0.040415523531747044
STGAT,spatial,0.85,14,67.53607940673828,16.518163681030273,68,6,22.511754989624023,9.123230934143066,0.017908573150634766,0.01757359504699707,-0.051922319414925755
STGAT,spatial,0.85,15,67.730712890625,16.554567337036133,68,6,22.585813522338867,9.140560150146484,0.019577980041503906,0.019577503204345703,-0.04226374435694236
STGAT,spatial,0.85,16,67.53421020507812,16.518939971923828,68,6,22.520191192626953,9.12493896484375,0.026543617248535156,0.0153663170337677,-0.05433253957598616
STGAT,spatial,0.85,17,67.73136138916016,16.528200149536133,68,6,22.564105987548828,9.12666130065918,0.027376651763916016,0.02736187219619751,-0.05488467026026267
STGAT,spatial,0.85,18,67.71165466308594,16.532136917114258,68,6,22.54897117614746,9.125144958496094,0.013939380645751953,0.0073320865631103516,-0.030848024370980442
STGAT,spatial,0.85,19,67.70954895019531,16.541114807128906,68,6,22.556364059448242,9.13095474243164,0.012955188751220703,0.012447118759155273,-0.031444549560546875
STGAT,spatial_log,0.55,0,27.22681427001953,13.527796745300293,68,0,27.22681427001953,13.527796745300293,0.1404457706354325,0.14044541315366954,-0.10235688706217028
STGAT,spatial_log,0.55,1,27.242551803588867,13.521782875061035,68,0,27.242551803588867,13.521782875061035,0.13029009478585785,0.129010700632135,-0.09254135811536734
STGAT,spatial_log,0.55,2,27.34322166442871,13.60272216796875,68,0,27.34322166442871,13.60272216796875,0.25021737813949585,0.22391093075275892,-0.22682523727416992
STGAT,spatial_log,0.55,3,27.950651168823242,13.682098388671875,68,0,27.950651168823242,13.682098388671875,0.28450870513916016,0.2785165345668793,-0.32058143615722656
STGAT,spatial_log,0.55,4,27.132400512695312,13.509394645690918,68,0,27.132400512695312,13.509394645690918,0.12936999968440288,0.12926139549228696,-0.09749265518656136
STGAT,spatial_log,0.55,5,27.19465446472168,13.51851749420166,68,0,27.19465446472168,13.51851749420166,0.1472512784304627,0.1472454327168164,-0.11022375030751408
STGAT,spatial_log,0.55,6,27.78167152404785,13.724315643310547,68,0,27.78167152404785,13.724315643310547,0.27495551109313965,0.26171890854835705,-0.30260753631591797
STGAT,spatial_log,0.55,7,27.23784828186035,13.541881561279297,68,0,27.23784828186035,13.541881561279297,0.1381414670949992,0.13813860303296757,-0.09674915644502557
STGAT,spatial_log,0.55,8,27.287199020385742,13.558419227600098,68,0,27.287199020385742,13.558419227600098,0.14253538747326866,0.14253512625733533,-0.08315268780925367
STGAT,spatial_log,0.55,9,27.492998123168945,13.714085578918457,68,0,27.492998123168945,13.714085578918457,0.2167823314666748,0.21403907895088198,-0.28344202041625977
STGAT,spatial_log,0.55,10,27.223339080810547,13.533284187316895,68,0,27.223339080810547,13.533284187316895,0.1522235870361328,0.15158560514450073,-0.16327190399169922
